txn_id,date,season,gid,farmer_id,txn_type,item,qty_tons,rate_inr,amount_inr
T015430,2021-06-28,2021-K,BRD-UJN,F01909,INPUT_PURCHASE,Fertilizer,0.162,57.2,9266.4
T016268,2021-06-28,2021-K,BRD-DWS,F02334,LOAN_REPAY,Loan EMI,,,7200.0
T015440,2021-06-28,2021-K,BRD-DWS,F01914,INPUT_PURCHASE,Fertilizer,0.117,54.0,6265.0
T013968,2021-06-28,2021-K,BRD-YTM,F01015,INPUT_PURCHASE,Fertilizer,0.287,44.18,12679.66
T016322,2021-06-28,2021-K,BRD-IND,F02358,INPUT_PURCHASE,Seeds,0.19,61.0,11649.0
T015339,2021-06-28,2021-K,BRD-UJN,F01852,INPUT_PURCHASE,Fertilizer,0.079,30.88,2439.52
T015254,2021-06-28,2021-K,BRD-UJN,F01803,INPUT_PURCHASE,Fertilizer,0.275,29.86,8211.5
T015039,2021-06-28,2021-K,BRD-IND,F01675,INPUT_PURCHASE,Fertilizer,0.149,37.0,5474.0
T016029,2021-06-29,2021-K,BRD-AMT,F02220,INPUT_PURCHASE,Plant Protection,0.294,279.0,82158.0
T014361,2021-06-29,2021-K,BRD-AMT,F01227,INPUT_PURCHASE,Fertilizer,0.121,41.0,4913.0
T014912,2021-06-29,2021-K,BRD-AUR,F01593,INPUT_PURCHASE,Fertilizer,0.3,53.48,16044.0
T016194,2021-06-29,2021-K,BRD-UJN,F02304,INPUT_PURCHASE,Fertilizer,0.214,58.82,12587.48
T014271,2021-06-29,2021-K,BRD-AMT,F01171,INPUT_PURCHASE,Seeds,0.121,54.0,6587.0
T015577,2021-06-29,2021-K,BRD-DWS,F01978,INPUT_PURCHASE,Fertilizer,0.243,51.0,12318.0
T016221,2021-06-29,2021-K,BRD-UJN,F02310,INPUT_PURCHASE,Fertilizer,0.24,46.2,11088.0
T015298,2021-06-29,2021-K,BRD-UJN,F01837,INPUT_PURCHASE,Seeds,0.063,119.14,7505.82
T016299,2021-06-29,2021-K,BRD-DWS,F02348,INPUT_PURCHASE,Fertilizer,0.064,46.0,2918.0
T014245,2021-06-29,2021-K,BRD-AMT,F01155,INPUT_PURCHASE,Fertilizer,0.289,56.0,16167.0
T015714,2021-06-29,2021-K,BRD-RTL,F02067,INPUT_PURCHASE,Seeds,0.26,83.82,21793.2
T014498,2021-06-29,2021-K,BRD-NSK,F01317,INPUT_PURCHASE,Seeds,0.314,53.76,16880.64
T013990,2021-06-29,2021-K,BRD-YTM,F01022,INPUT_PURCHASE,Plant Protection,0.287,313.48,89968.76
T013946,2021-06-29,2021-K,BRD-YTM,F01003,INPUT_PURCHASE,Seeds,0.091,126.6,11520.6
T014725,2021-06-29,2021-K,BRD-AUR,F01470,INPUT_PURCHASE,Fertilizer,0.07,37.0,2590.0
T014349,2021-06-29,2021-K,BRD-AMT,F01223,INPUT_PURCHASE,Fertilizer,0.121,40.0,4876.0
T014546,2021-06-29,2021-K,BRD-NSK,F01348,INPUT_PURCHASE,Fertilizer,0.204,33.97,6929.88
T015402,2021-06-29,2021-K,BRD-UJN,F01893,LOAN_REPAY,Loan EMI,,,4800.0
T016353,2021-06-29,2021-K,BRD-NSK,F02371,INPUT_PURCHASE,Plant Protection,0.227,649.13,147352.51
T016076,2021-06-29,2021-K,BRD-AUR,F02245,INPUT_PURCHASE,Plant Protection,0.29,549.63,159392.7
T014532,2021-06-29,2021-K,BRD-NSK,F01333,LOAN_REPAY,Loan EMI,,,4600.0
T015897,2021-06-29,2021-K,BRD-RTL,F02151,INPUT_PURCHASE,Fertilizer,0.289,53.09,15343.01
T015155,2021-06-30,2021-K,BRD-IND,F01750,INPUT_PURCHASE,Seeds,0.146,63.0,9173.0
T016199,2021-06-30,2021-K,BRD-AMT,F02305,INPUT_PURCHASE,Fertilizer,0.186,40.0,7459.0
T016135,2021-06-30,2021-K,BRD-UJN,F02274,INPUT_PURCHASE,Plant Protection,0.166,310.22,51496.52
T014276,2021-06-30,2021-K,BRD-AMT,F01172,INPUT_PURCHASE,Fertilizer,0.027,43.0,1158.0
T015211,2021-06-30,2021-K,BRD-UJN,F01784,INPUT_PURCHASE,Other,0.105,172.84,18148.2
T014457,2021-06-30,2021-K,BRD-AMT,F01293,INPUT_PURCHASE,Seeds,0.294,54.0,16020.0
T015448,2021-06-30,2021-K,BRD-DWS,F01915,INPUT_PURCHASE,Fertilizer,0.294,54.0,15973.0
T014326,2021-06-30,2021-K,BRD-AMT,F01207,LOAN_REPAY,Loan EMI,,,6700.0
T014343,2021-06-30,2021-K,BRD-AMT,F01216,INPUT_PURCHASE,Fertilizer,0.294,31.0,9114.0
T016395,2021-06-30,2021-K,BRD-DWS,F02384,INPUT_PURCHASE,Other,0.293,385.0,112858.0
T016437,2021-06-30,2021-K,BRD-YTM,F02397,INPUT_PURCHASE,Fertilizer,0.144,33.56,4832.64
T015107,2021-06-30,2021-K,BRD-IND,F01720,INPUT_PURCHASE,Seeds,0.303,91.0,27621.0
T014073,2021-06-30,2021-K,BRD-YTM,F01075,LOAN_REPAY,Loan EMI,,,5000.0
T015195,2021-06-30,2021-K,BRD-UJN,F01781,INPUT_PURCHASE,Seeds,0.074,58.3,4314.2
T016455,2021-06-30,2021-K,BRD-IND,F02402,INPUT_PURCHASE,Fertilizer,0.283,38.0,10737.0
T015904,2021-06-30,2021-K,BRD-RTL,F02156,INPUT_PURCHASE,Seeds,0.271,49.93,13531.03
T016018,2021-06-30,2021-K,BRD-RTL,F02211,INPUT_PURCHASE,Fertilizer,0.03,42.49,1274.7
T015539,2021-06-30,2021-K,BRD-DWS,F01959,INPUT_PURCHASE,Fertilizer,0.238,54.0,12852.0
T014237,2021-06-30,2021-K,BRD-YTM,F01151,INPUT_PURCHASE,Fertilizer,0.263,57.36,15085.68
T014301,2021-06-30,2021-K,BRD-AMT,F01199,INPUT_PURCHASE,Seeds,0.068,50.0,3371.0
T015502,2021-06-30,2021-K,BRD-DWS,F01937,INPUT_PURCHASE,Fertilizer,0.135,51.0,6950.0
T015388,2021-06-30,2021-K,BRD-UJN,F01886,INPUT_PURCHASE,Fertilizer,0.218,28.66,6247.88
T015862,2021-06-30,2021-K,BRD-RTL,F02138,INPUT_PURCHASE,Fertilizer,0.229,30.17,6908.93
T015930,2021-06-30,2021-K,BRD-RTL,F02174,INPUT_PURCHASE,Fertilizer,0.035,34.64,1212.4
T015067,2021-06-30,2021-K,BRD-IND,F01695,LOAN_REPAY,Loan EMI,,,6000.0
T014147,2021-06-30,2021-K,BRD-YTM,F01107,INPUT_PURCHASE,Seeds,0.288,53.96,15540.48
T014515,2021-06-30,2021-K,BRD-NSK,F01324,LOAN_REPAY,Loan EMI,,,5700.0
T016439,2021-06-30,2021-K,BRD-YTM,F02397,INPUT_PURCHASE,Fertilizer,0.261,40.47,10562.67
T016242,2021-06-30,2021-K,BRD-NSK,F02322,INPUT_PURCHASE,Fertilizer,0.086,58.65,5043.9
T014300,2021-06-30,2021-K,BRD-AMT,F01199,INPUT_PURCHASE,Seeds,0.24,77.0,18413.0
T015726,2021-06-30,2021-K,BRD-RTL,F02069,INPUT_PURCHASE,Fertilizer,0.137,49.25,6747.25
T015849,2021-07-01,2021-K,BRD-RTL,F02134,INPUT_PURCHASE,Fertilizer,0.115,30.69,3529.35
T014220,2021-07-01,2021-K,BRD-YTM,F01146,INPUT_PURCHASE,Seeds,0.161,69.56,11199.16
T014902,2021-07-01,2021-K,BRD-AUR,F01590,INPUT_PURCHASE,Fertilizer,0.046,49.91,2295.86
T016035,2021-07-01,2021-K,BRD-YTM,F02225,INPUT_PURCHASE,Seeds,0.168,95.66,16070.88
T016127,2021-07-01,2021-K,BRD-AUR,F02273,INPUT_PURCHASE,Fertilizer,0.047,55.02,2585.94
T014257,2021-07-01,2021-K,BRD-AMT,F01165,INPUT_PURCHASE,Fertilizer,0.212,58.0,12362.0
T014483,2021-07-01,2021-K,BRD-NSK,F01308,INPUT_PURCHASE,Other,0.233,232.58,54191.14
T016128,2021-07-01,2021-K,BRD-AUR,F02273,INPUT_PURCHASE,Seeds,0.171,97.86,16734.06
T016089,2021-07-01,2021-K,BRD-DWS,F02250,INPUT_PURCHASE,Fertilizer,0.203,55.0,11074.0
T015793,2021-07-01,2021-K,BRD-RTL,F02095,INPUT_PURCHASE,Seeds,0.192,108.08,20751.36
T016407,2021-07-01,2021-K,BRD-NSK,F02388,INPUT_PURCHASE,Plant Protection,0.065,654.11,42517.15
T015825,2021-07-01,2021-K,BRD-RTL,F02108,INPUT_PURCHASE,Seeds,0.169,125.65,21234.85
T016321,2021-07-01,2021-K,BRD-IND,F02358,INPUT_PURCHASE,Seeds,0.29,95.0,27425.0
T016381,2021-07-01,2021-K,BRD-AMT,F02379,LOAN_REPAY,Loan EMI,,,2400.0
T016337,2021-07-01,2021-K,BRD-RTL,F02365,INPUT_PURCHASE,Seeds,0.275,53.47,14704.25
T015061,2021-07-01,2021-K,BRD-IND,F01693,INPUT_PURCHASE,Fertilizer,0.039,42.0,1645.0
T015999,2021-07-01,2021-K,BRD-RTL,F02208,INPUT_PURCHASE,Seeds,0.159,107.35,17068.65
T014578,2021-07-01,2021-K,BRD-NSK,F01376,INPUT_PURCHASE,Fertilizer,0.1,51.37,5137.0
T016441,2021-07-01,2021-K,BRD-RTL,F02398,INPUT_PURCHASE,Seeds,0.204,124.67,25432.68
T016429,2021-07-01,2021-K,BRD-DWS,F02394,INPUT_PURCHASE,Seeds,0.229,69.0,15755.0
T014857,2021-07-01,2021-K,BRD-AUR,F01568,INPUT_PURCHASE,Seeds,0.168,58.12,9764.16
T014339,2021-07-01,2021-K,BRD-AMT,F01213,INPUT_PURCHASE,Seeds,0.142,63.0,8983.0
T014711,2021-07-01,2021-K,BRD-NSK,F01453,INPUT_PURCHASE,Seeds,0.294,113.41,33342.54
T014238,2021-07-02,2021-K,BRD-YTM,F01151,INPUT_PURCHASE,Fertilizer,0.224,58.73,13155.52
T015668,2021-07-02,2021-K,BRD-DWS,F02043,INPUT_PURCHASE,Fertilizer,0.094,30.0,2859.0
T016313,2021-07-02,2021-K,BRD-UJN,F02354,INPUT_PURCHASE,Fertilizer,0.185,44.72,8273.2
T014923,2021-07-02,2021-K,BRD-AUR,F01599,INPUT_PURCHASE,Fertilizer,0.071,42.64,3027.44
T015993,2021-07-02,2021-K,BRD-RTL,F02207,INPUT_PURCHASE,Seeds,0.229,82.41,18871.89
T015667,2021-07-02,2021-K,BRD-DWS,F02043,INPUT_PURCHASE,Seeds,0.224,119.0,26640.0
T014125,2021-07-02,2021-K,BRD-YTM,F01102,INPUT_PURCHASE,Plant Protection,0.066,129.63,8555.58
T014204,2021-07-02,2021-K,BRD-YTM,F01139,INPUT_PURCHASE,Fertilizer,0.286,41.64,11909.04
T014130,2021-07-02,2021-K,BRD-YTM,F01104,INPUT_PURCHASE,Fertilizer,0.031,33.7,1044.7
T016227,2021-07-02,2021-K,BRD-UJN,F02313,LOAN_REPAY,Loan EMI,,,5800.0
T015914,2021-07-02,2021-K,BRD-RTL,F02161,INPUT_PURCHASE,Other,0.238,512.58,121994.04
T014629,2021-07-02,2021-K,BRD-NSK,F01396,INPUT_PURCHASE,Fertilizer,0.278,54.68,15201.04
T014177,2021-07-02,2021-K,BRD-YTM,F01121,INPUT_PURCHASE,Plant Protection,0.042,159.68,6706.56
T014392,2021-07-02,2021-K,BRD-AMT,F01246,INPUT_PURCHASE,Seeds,0.219,129.0,28336.0
T016277,2021-07-02,2021-K,BRD-UJN,F02338,INPUT_PURCHASE,Fertilizer,0.131,32.18,4215.58
T015584,2021-07-02,2021-K,BRD-DWS,F01983,INPUT_PURCHASE,Fertilizer,0.266,44.0,11776.0
T015927,2021-07-02,2021-K,BRD-RTL,F02168,INPUT_PURCHASE,Other,0.253,161.73,40917.69
T015013,2021-07-02,2021-K,BRD-IND,F01654,INPUT_PURCHASE,Fertilizer,0.315,55.0,17284.0
T016483,2021-07-02,2021-K,BRD-IND,F02409,INPUT_PURCHASE,Seeds,0.178,122.0,21641.0
T015541,2021-07-02,2021-K,BRD-DWS,F01959,INPUT_PURCHASE,Other,0.206,652.0,134335.0
T016255,2021-07-02,2021-K,BRD-NSK,F02328,INPUT_PURCHASE,Seeds,0.059,60.01,3540.59
T014499,2021-07-02,2021-K,BRD-NSK,F01317,INPUT_PURCHASE,Fertilizer,0.157,49.0,7693.0
T014879,2021-07-02,2021-K,BRD-AUR,F01580,INPUT_PURCHASE,Seeds,0.094,49.83,4684.02
T015544,2021-07-02,2021-K,BRD-DWS,F01964,INPUT_PURCHASE,Fertilizer,0.053,41.0,2164.0
T016030,2021-07-02,2021-K,BRD-AMT,F02220,INPUT_PURCHASE,Plant Protection,0.273,253.0,69085.0
T015483,2021-07-02,2021-K,BRD-DWS,F01926,INPUT_PURCHASE,Other,0.219,691.0,151307.0
T016247,2021-07-02,2021-K,BRD-IND,F02323,INPUT_PURCHASE,Seeds,0.257,59.0,15207.0
T015312,2021-07-03,2021-K,BRD-UJN,F01843,INPUT_PURCHASE,Seeds,0.13,55.21,7177.3
T014155,2021-07-03,2021-K,BRD-YTM,F01111,INPUT_PURCHASE,Fertilizer,0.096,42.22,4053.12
T016296,2021-07-03,2021-K,BRD-YTM,F02347,INPUT_PURCHASE,Fertilizer,0.066,56.54,3731.64
T016438,2021-07-03,2021-K,BRD-YTM,F02397,INPUT_PURCHASE,Fertilizer,0.147,43.6,6409.2
T015752,2021-07-03,2021-K,BRD-RTL,F02081,INPUT_PURCHASE,Fertilizer,0.182,55.64,10126.48
T014835,2021-07-03,2021-K,BRD-AUR,F01553,INPUT_PURCHASE,Fertilizer,0.126,45.48,5730.48
T014647,2021-07-03,2021-K,BRD-NSK,F01401,INPUT_PURCHASE,Other,0.196,391.48,76730.08
T016233,2021-07-03,2021-K,BRD-NSK,F02317,INPUT_PURCHASE,Plant Protection,0.088,319.52,28117.76
T014930,2021-07-03,2021-K,BRD-AUR,F01603,INPUT_PURCHASE,Fertilizer,0.215,49.97,10743.55
T015114,2021-07-03,2021-K,BRD-IND,F01722,INPUT_PURCHASE,Fertilizer,0.246,44.0,10822.0
T014701,2021-07-03,2021-K,BRD-NSK,F01448,INPUT_PURCHASE,Seeds,0.177,77.67,13747.59
T014317,2021-07-03,2021-K,BRD-AMT,F01204,INPUT_PURCHASE,Seeds,0.254,90.0,22906.0
T015270,2021-07-03,2021-K,BRD-UJN,F01815,INPUT_PURCHASE,Seeds,0.284,71.86,20408.24
T015060,2021-07-03,2021-K,BRD-IND,F01693,INPUT_PURCHASE,Seeds,0.261,126.0,32756.0
T015716,2021-07-03,2021-K,BRD-RTL,F02067,INPUT_PURCHASE,Seeds,0.243,127.71,31033.53
T015558,2021-07-03,2021-K,BRD-DWS,F01970,INPUT_PURCHASE,Fertilizer,0.138,35.0,4858.0
T016210,2021-07-03,2021-K,BRD-RTL,F02308,INPUT_PURCHASE,Fertilizer,0.042,29.69,1246.98
T016177,2021-07-03,2021-K,BRD-DWS,F02298,INPUT_PURCHASE,Fertilizer,0.089,29.0,2592.0
T015019,2021-07-03,2021-K,BRD-IND,F01660,INPUT_PURCHASE,Fertilizer,0.126,59.0,7396.0
T015000,2021-07-03,2021-K,BRD-IND,F01644,INPUT_PURCHASE,Fertilizer,0.142,37.0,5228.0
T014408,2021-07-03,2021-K,BRD-AMT,F01264,INPUT_PURCHASE,Seeds,0.163,126.0,20494.0
T015231,2021-07-03,2021-K,BRD-UJN,F01791,INPUT_PURCHASE,Fertilizer,0.208,34.76,7230.08
T016071,2021-07-03,2021-K,BRD-AMT,F02244,INPUT_PURCHASE,Seeds,0.253,55.0,13915.0
T014484,2021-07-03,2021-K,BRD-NSK,F01308,INPUT_PURCHASE,Fertilizer,0.184,43.44,7992.96
T014056,2021-07-03,2021-K,BRD-YTM,F01064,INPUT_PURCHASE,Fertilizer,0.064,43.84,2805.76
T014844,2021-07-03,2021-K,BRD-AUR,F01558,LOAN_REPAY,Loan EMI,,,5100.0
T015730,2021-07-04,2021-K,BRD-RTL,F02070,INPUT_PURCHASE,Fertilizer,0.151,57.37,8662.87
T014549,2021-07-04,2021-K,BRD-NSK,F01350,INPUT_PURCHASE,Fertilizer,0.264,59.96,15829.44
T015942,2021-07-04,2021-K,BRD-RTL,F02180,INPUT_PURCHASE,Fertilizer,0.206,56.43,11624.58
T015292,2021-07-04,2021-K,BRD-UJN,F01831,INPUT_PURCHASE,Fertilizer,0.186,47.35,8807.1
T014441,2021-07-04,2021-K,BRD-AMT,F01285,INPUT_PURCHASE,Fertilizer,0.039,31.0,1204.0
T015150,2021-07-04,2021-K,BRD-IND,F01747,INPUT_PURCHASE,Fertilizer,0.079,39.0,3079.0
T015908,2021-07-04,2021-K,BRD-RTL,F02158,INPUT_PURCHASE,Fertilizer,0.214,38.87,8318.18
T015808,2021-07-04,2021-K,BRD-RTL,F02105,INPUT_PURCHASE,Fertilizer,0.165,32.92,5431.8
T014632,2021-07-04,2021-K,BRD-NSK,F01396,INPUT_PURCHASE,Plant Protection,0.134,367.99,49310.66
T015729,2021-07-04,2021-K,BRD-RTL,F02070,INPUT_PURCHASE,Fertilizer,0.035,41.09,1438.15
T015097,2021-07-04,2021-K,BRD-IND,F01714,INPUT_PURCHASE,Plant Protection,0.06,415.0,24891.0
T014901,2021-07-04,2021-K,BRD-AUR,F01590,INPUT_PURCHASE,Plant Protection,0.111,402.28,44653.08
T014006,2021-07-04,2021-K,BRD-YTM,F01030,INPUT_PURCHASE,Seeds,0.117,106.12,12416.04
T015034,2021-07-04,2021-K,BRD-IND,F01671,INPUT_PURCHASE,Seeds,0.269,75.0,20162.0
T014374,2021-07-04,2021-K,BRD-AMT,F01236,INPUT_PURCHASE,Fertilizer,0.151,39.0,5847.0
T014004,2021-07-04,2021-K,BRD-YTM,F01030,INPUT_PURCHASE,Seeds,0.126,45.63,5749.38
T013790,2021-07-04,2021-K,BRD-DWS,F02326,DELIVERY,Mustard,0.174,6195.0,10779.0
T016452,2021-07-04,2021-K,BRD-RTL,F02401,INPUT_PURCHASE,Fertilizer,0.195,44.14,8607.3
T016169,2021-07-04,2021-K,BRD-NSK,F02294,INPUT_PURCHASE,Fertilizer,0.039,54.63,2130.57
T016061,2021-07-04,2021-K,BRD-NSK,F02241,INPUT_PURCHASE,Fertilizer,0.178,59.88,10658.64
T016094,2021-07-04,2021-K,BRD-AMT,F02252,INPUT_PURCHASE,Seeds,0.197,62.0,12141.0
T016230,2021-07-05,2021-K,BRD-RTL,F02316,INPUT_PURCHASE,Seeds,0.15,57.52,8628.0
T016013,2021-07-05,2021-K,BRD-RTL,F02210,INPUT_PURCHASE,Fertilizer,0.31,54.71,16960.1
T014830,2021-07-05,2021-K,BRD-AUR,F01550,INPUT_PURCHASE,Fertilizer,0.171,31.03,5306.13
T015131,2021-07-05,2021-K,BRD-IND,F01732,INPUT_PURCHASE,Plant Protection,0.161,447.0,71981.0
T015184,2021-07-05,2021-K,BRD-UJN,F01774,INPUT_PURCHASE,Seeds,0.127,96.6,12268.2
T014332,2021-07-05,2021-K,BRD-AMT,F01211,INPUT_PURCHASE,Seeds,0.026,109.0,2833.0
T014585,2021-07-05,2021-K,BRD-NSK,F01378,LOAN_REPAY,Loan EMI,,,4900.0
T016176,2021-07-05,2021-K,BRD-DWS,F02298,INPUT_PURCHASE,Fertilizer,0.262,54.0,14221.0
T015626,2021-07-05,2021-K,BRD-DWS,F02020,INPUT_PURCHASE,Fertilizer,0.07,46.0,3231.0
T015123,2021-07-05,2021-K,BRD-IND,F01729,INPUT_PURCHASE,Seeds,0.213,88.0,18640.0
T016482,2021-07-05,2021-K,BRD-IND,F02409,INPUT_PURCHASE,Fertilizer,0.175,37.0,6405.0
T016048,2021-07-05,2021-K,BRD-AMT,F02234,INPUT_PURCHASE,Fertilizer,0.143,43.0,6082.0
T014851,2021-07-05,2021-K,BRD-AUR,F01563,INPUT_PURCHASE,Fertilizer,0.1,47.74,4774.0
T014083,2021-07-05,2021-K,BRD-YTM,F01081,INPUT_PURCHASE,Fertilizer,0.097,39.52,3833.44
T014648,2021-07-05,2021-K,BRD-NSK,F01401,INPUT_PURCHASE,Fertilizer,0.179,54.55,9764.45
T014996,2021-07-05,2021-K,BRD-IND,F01643,INPUT_PURCHASE,Seeds,0.259,81.0,20883.0
T014812,2021-07-05,2021-K,BRD-AUR,F01538,INPUT_PURCHASE,Fertilizer,0.113,51.32,5799.16
T015503,2021-07-05,2021-K,BRD-DWS,F01937,INPUT_PURCHASE,Fertilizer,0.107,56.0,5981.0
T015227,2021-07-05,2021-K,BRD-UJN,F01788,INPUT_PURCHASE,Fertilizer,0.214,39.75,8506.5
T014541,2021-07-05,2021-K,BRD-NSK,F01347,INPUT_PURCHASE,Fertilizer,0.281,39.09,10984.29
T014977,2021-07-05,2021-K,BRD-IND,F01637,INPUT_PURCHASE,Seeds,0.043,125.0,5389.0
T014981,2021-07-05,2021-K,BRD-IND,F01638,INPUT_PURCHASE,Fertilizer,0.055,51.0,2831.0
T014461,2021-07-05,2021-K,BRD-AMT,F01296,INPUT_PURCHASE,Plant Protection,0.138,522.0,72050.0
T014887,2021-07-05,2021-K,BRD-AUR,F01582,INPUT_PURCHASE,Fertilizer,0.164,47.56,7799.84
T014967,2021-07-05,2021-K,BRD-IND,F01633,INPUT_PURCHASE,Fertilizer,0.034,28.0,966.0
T014179,2021-07-05,2021-K,BRD-YTM,F01121,INPUT_PURCHASE,Seeds,0.052,124.65,6481.8
T015954,2021-07-05,2021-K,BRD-RTL,F02184,INPUT_PURCHASE,Seeds,0.108,74.7,8067.6
T013960,2021-07-05,2021-K,BRD-YTM,F01011,INPUT_PURCHASE,Other,0.236,448.14,105761.04
T014389,2021-07-05,2021-K,BRD-AMT,F01241,INPUT_PURCHASE,Fertilizer,0.044,40.0,1758.0
T015888,2021-07-05,2021-K,BRD-RTL,F02147,INPUT_PURCHASE,Fertilizer,0.129,29.71,3832.59
T014035,2021-07-05,2021-K,BRD-YTM,F01050,INPUT_PURCHASE,Seeds,0.171,71.03,12146.13
T015239,2021-07-06,2021-K,BRD-UJN,F01798,INPUT_PURCHASE,Plant Protection,0.165,433.3,71494.5
T013993,2021-07-06,2021-K,BRD-YTM,F01023,INPUT_PURCHASE,Fertilizer,0.224,41.78,9358.72
T014167,2021-07-06,2021-K,BRD-YTM,F01116,INPUT_PURCHASE,Fertilizer,0.032,50.15,1604.8
T014961,2021-07-06,2021-K,BRD-IND,F01630,INPUT_PURCHASE,Fertilizer,0.244,31.0,7588.0
T016476,2021-07-06,2021-K,BRD-NSK,F02408,INPUT_PURCHASE,Seeds,0.098,68.79,6741.42
T015955,2021-07-06,2021-K,BRD-RTL,F02184,INPUT_PURCHASE,Other,0.166,178.59,29645.94
T015463,2021-07-06,2021-K,BRD-DWS,F01920,INPUT_PURCHASE,Plant Protection,0.191,249.0,47578.0
T014999,2021-07-06,2021-K,BRD-IND,F01644,INPUT_PURCHASE,Fertilizer,0.077,36.0,2741.0
T014569,2021-07-06,2021-K,BRD-NSK,F01369,INPUT_PURCHASE,Fertilizer,0.027,33.15,895.05
T015080,2021-07-06,2021-K,BRD-IND,F01703,LOAN_REPAY,Loan EMI,,,6400.0
T015021,2021-07-06,2021-K,BRD-IND,F01660,INPUT_PURCHASE,Fertilizer,0.056,51.0,2864.0
T014338,2021-07-06,2021-K,BRD-AMT,F01213,INPUT_PURCHASE,Fertilizer,0.276,48.0,13138.0
T014954,2021-07-06,2021-K,BRD-AUR,F01612,INPUT_PURCHASE,Fertilizer,0.294,28.65,8423.1
T014113,2021-07-06,2021-K,BRD-YTM,F01095,INPUT_PURCHASE,Fertilizer,0.207,44.94,9302.58
T014664,2021-07-06,2021-K,BRD-NSK,F01417,INPUT_PURCHASE,Fertilizer,0.177,41.49,7343.73
T015663,2021-07-06,2021-K,BRD-DWS,F02042,INPUT_PURCHASE,Fertilizer,0.312,56.0,17572.0
T016034,2021-07-06,2021-K,BRD-YTM,F02225,INPUT_PURCHASE,Fertilizer,0.052,58.66,3050.32
T016007,2021-07-07,2021-K,BRD-RTL,F02209,INPUT_PURCHASE,Fertilizer,0.248,53.16,13183.68
T015638,2021-07-07,2021-K,BRD-DWS,F02026,INPUT_PURCHASE,Fertilizer,0.072,55.0,3987.0
T015132,2021-07-07,2021-K,BRD-IND,F01732,INPUT_PURCHASE,Fertilizer,0.316,31.0,9685.0
T015158,2021-07-07,2021-K,BRD-IND,F01753,INPUT_PURCHASE,Fertilizer,0.251,44.0,11097.0
T015612,2021-07-07,2021-K,BRD-DWS,F02008,INPUT_PURCHASE,Fertilizer,0.303,55.0,16583.0
T014943,2021-07-07,2021-K,BRD-AUR,F01607,INPUT_PURCHASE,Fertilizer,0.242,44.39,10742.38
T016235,2021-07-07,2021-K,BRD-AUR,F02318,INPUT_PURCHASE,Fertilizer,0.025,33.61,840.25
T014825,2021-07-07,2021-K,BRD-AUR,F01547,INPUT_PURCHASE,Seeds,0.3,73.71,22113.0
T014766,2021-07-07,2021-K,BRD-AUR,F01505,INPUT_PURCHASE,Other,0.287,341.74,98079.38
T015300,2021-07-07,2021-K,BRD-UJN,F01837,INPUT_PURCHASE,Fertilizer,0.14,54.52,7632.8
T014523,2021-07-07,2021-K,BRD-NSK,F01330,INPUT_PURCHASE,Fertilizer,0.181,53.67,9714.27
T014377,2021-07-07,2021-K,BRD-AMT,F01236,INPUT_PURCHASE,Fertilizer,0.178,54.0,9648.0
T015380,2021-07-07,2021-K,BRD-UJN,F01882,INPUT_PURCHASE,Fertilizer,0.267,31.34,8367.78
T014355,2021-07-07,2021-K,BRD-AMT,F01226,INPUT_PURCHASE,Fertilizer,0.281,47.0,13162.0
T016110,2021-07-07,2021-K,BRD-YTM,F02263,INPUT_PURCHASE,Fertilizer,0.041,49.72,2038.52
T015613,2021-07-07,2021-K,BRD-DWS,F02008,INPUT_PURCHASE,Fertilizer,0.256,31.0,7992.0
T015839,2021-07-07,2021-K,BRD-RTL,F02128,INPUT_PURCHASE,Fertilizer,0.214,48.21,10316.94
T016481,2021-07-07,2021-K,BRD-IND,F02409,INPUT_PURCHASE,Seeds,0.218,77.0,16769.0
T015587,2021-07-07,2021-K,BRD-DWS,F01986,INPUT_PURCHASE,Fertilizer,0.099,38.0,3729.0
T016241,2021-07-07,2021-K,BRD-NSK,F02322,INPUT_PURCHASE,Seeds,0.044,101.8,4479.2
T016306,2021-07-07,2021-K,BRD-UJN,F02349,INPUT_PURCHASE,Fertilizer,0.042,35.45,1488.9
T016150,2021-07-07,2021-K,BRD-AUR,F02281,LOAN_REPAY,Loan EMI,,,2000.0
T015901,2021-07-07,2021-K,BRD-RTL,F02154,INPUT_PURCHASE,Seeds,0.026,127.17,3306.42
T015274,2021-07-07,2021-K,BRD-UJN,F01817,INPUT_PURCHASE,Fertilizer,0.208,48.07,9998.56
T014209,2021-07-07,2021-K,BRD-YTM,F01141,INPUT_PURCHASE,Seeds,0.041,120.15,4926.15
T016053,2021-07-08,2021-K,BRD-NSK,F02237,INPUT_PURCHASE,Seeds,0.283,72.58,20540.14
T014625,2021-07-08,2021-K,BRD-NSK,F01395,INPUT_PURCHASE,Fertilizer,0.108,33.54,3622.32
T014750,2021-07-08,2021-K,BRD-AUR,F01495,LOAN_REPAY,Loan EMI,,,4300.0
T015657,2021-07-08,2021-K,BRD-DWS,F02038,INPUT_PURCHASE,Plant Protection,0.18,276.0,49669.0
T016347,2021-07-08,2021-K,BRD-YTM,F02368,INPUT_PURCHASE,Fertilizer,0.081,28.09,2275.29
T015868,2021-07-08,2021-K,BRD-RTL,F02139,INPUT_PURCHASE,Fertilizer,0.257,54.32,13960.24
T016425,2021-07-08,2021-K,BRD-YTM,F02393,LOAN_REPAY,Loan EMI,,,1900.0
