farmer_id,village,district,state,gid,lat,lon,landholding_acres,collection_distance_km,join_year
F02598,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,3.19,20.5,2023
F02599,Depalpur,Indore,Madhya Pradesh,BRD-IND,22.6682,76.0947,4.99,9.9,2023
F02600,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,3.77,7.6,2023
F02601,Borgaon,Amravati,Maharashtra,BRD-AMT,20.7194,77.5809,4.11,21.4,2023
F02602,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,2.04,11.9,2023
F02603,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,2.15,9.3,2023
F02604,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,3.0,18.0,2023
F02605,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,2.03,9.5,2023
F02606,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,4.56,21.7,2023
F02607,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,3.33,14.0,2023
F02608,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,1.32,11.9,2023
F02609,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,1.69,21.7,2023
F02610,Karmad,Aurangabad,Maharashtra,BRD-AUR,19.9297,75.4488,3.94,5.2,2023
F02611,Chikhali,Amravati,Maharashtra,BRD-AMT,20.7079,77.8272,2.13,14.1,2024
F02612,Khachrod,Ujjain,Madhya Pradesh,BRD-UJN,23.4075,75.7683,2.62,9.1,2024
F02613,Barnagar,Ujjain,Madhya Pradesh,BRD-UJN,23.2867,75.7948,2.66,20.5,2024
F02614,Dindori,Nashik,Maharashtra,BRD-NSK,20.0963,73.6085,2.41,10.2,2024
F02615,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,2.99,7.6,2024
F02616,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,1.35,11.6,2024
F02617,Dhanora,Amravati,Maharashtra,BRD-AMT,21.2014,77.8497,3.18,6.5,2024
F02618,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,0.92,23.9,2024
F02619,Borgaon,Amravati,Maharashtra,BRD-AMT,20.7194,77.5809,1.83,21.4,2024
F02620,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,1.63,9.3,2024
F02621,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,1.32,12.4,2024
F02622,Chikhali,Amravati,Maharashtra,BRD-AMT,20.7079,77.8272,3.73,14.1,2024
F02623,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,2.61,7.6,2024
F02624,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,2.54,9.5,2024
F02625,Kampel,Indore,Madhya Pradesh,BRD-IND,22.6452,76.1081,0.98,21.0,2024
F02626,Fulsungi,Amravati,Maharashtra,BRD-AMT,21.0492,77.7296,1.9,26.0,2024
F02627,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,2.5,14.0,2024
F02628,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,0.87,21.7,2024
F02629,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,3.26,20.3,2024
F02630,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,5.11,18.0,2024
F02631,Depalpur,Indore,Madhya Pradesh,BRD-IND,22.6682,76.0947,1.06,9.9,2024
F02632,Palkhed,Nashik,Maharashtra,BRD-NSK,19.9121,73.9102,2.47,9.2,2024
F02633,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,2.35,9.5,2024
F02634,Garkheda,Aurangabad,Maharashtra,BRD-AUR,19.6329,75.5597,2.74,24.3,2024
F02635,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,2.33,21.7,2024
F02636,Ambodi,Yavatmal,Maharashtra,BRD-YTM,19.879,78.3297,1.37,23.4,2024
F02637,Dabha,Yavatmal,Maharashtra,BRD-YTM,20.291,77.9688,2.99,17.5,2024
F02638,Ozar,Nashik,Maharashtra,BRD-NSK,20.1937,73.533,4.41,10.1,2024
F02639,Jatwada,Aurangabad,Maharashtra,BRD-AUR,19.9206,75.0815,2.34,26.0,2024
F02640,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,5.35,7.6,2024
F02641,Dabha,Yavatmal,Maharashtra,BRD-YTM,20.291,77.9688,4.08,17.5,2024
F02642,Jatwada,Aurangabad,Maharashtra,BRD-AUR,19.9206,75.0815,1.94,26.0,2024
F02643,Sirsam,Nashik,Maharashtra,BRD-NSK,19.7978,73.9837,6.34,26.0,2024
F02644,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,2.7,9.3,2024
F02645,Pardi,Yavatmal,Maharashtra,BRD-YTM,20.2618,78.0294,3.93,14.7,2024
F02646,Sanwer,Indore,Madhya Pradesh,BRD-IND,22.8361,75.9942,2.34,20.1,2024
F02647,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,1.26,9.3,2024
F02648,Shahapur,Aurangabad,Maharashtra,BRD-AUR,19.8895,75.0629,1.28,19.7,2024
F02649,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,2.54,12.4,2024
F02650,Chikhali,Amravati,Maharashtra,BRD-AMT,20.7079,77.8272,1.5,14.1,2024
F02651,Harsola,Indore,Madhya Pradesh,BRD-IND,22.4845,75.8069,3.38,23.8,2024
F02652,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,4.26,25.4,2024
F02653,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,1.54,12.4,2024
F02654,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,0.6,18.5,2024
F02655,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,2.62,20.5,2024
F02656,Eklara,Amravati,Maharashtra,BRD-AMT,20.7114,77.6833,2.07,18.3,2024
F02657,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,4.03,9.3,2024
F02658,Jatwada,Aurangabad,Maharashtra,BRD-AUR,19.9206,75.0815,3.87,26.0,2024
F02659,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,0.83,12.4,2024
F02660,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,1.85,9.3,2024
F02661,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,1.48,9.5,2024
F02662,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,3.59,18.0,2024
F02663,Bicholi,Indore,Madhya Pradesh,BRD-IND,22.45,75.8249,4.09,26.1,2024
F02664,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,2.49,9.5,2024
F02665,Depalpur,Indore,Madhya Pradesh,BRD-IND,22.6682,76.0947,2.37,9.9,2024
F02666,Jatwada,Aurangabad,Maharashtra,BRD-AUR,19.9206,75.0815,2.46,26.0,2024
F02667,Dindori,Nashik,Maharashtra,BRD-NSK,20.0963,73.6085,0.94,10.2,2024
F02668,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,1.68,12.4,2024
F02669,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,1.69,5.6,2024
F02670,Dindori,Nashik,Maharashtra,BRD-NSK,20.0963,73.6085,2.96,10.2,2024
F02671,Bicholi,Indore,Madhya Pradesh,BRD-IND,22.45,75.8249,12.0,26.1,2024
F02672,Sirsam,Nashik,Maharashtra,BRD-NSK,19.7978,73.9837,3.68,26.0,2024
F02673,Borgaon,Amravati,Maharashtra,BRD-AMT,20.7194,77.5809,1.05,21.4,2024
F02674,Garkheda,Aurangabad,Maharashtra,BRD-AUR,19.6329,75.5597,5.06,24.3,2024
F02675,Jatwada,Aurangabad,Maharashtra,BRD-AUR,19.9206,75.0815,2.67,26.0,2024
F02676,Sonkatch,Dewas,Madhya Pradesh,BRD-DWS,22.8715,75.9875,6.26,5.6,2024
F02677,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,6.21,7.0,2024
F02678,Mangliya,Indore,Madhya Pradesh,BRD-IND,22.795,76.0785,3.18,11.9,2024
F02679,Pardi,Yavatmal,Maharashtra,BRD-YTM,20.2618,78.0294,8.65,14.7,2024
F02680,Sirsam,Nashik,Maharashtra,BRD-NSK,19.7978,73.9837,5.66,26.0,2024
F02681,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,5.74,23.9,2024
F02682,Vani,Nashik,Maharashtra,BRD-NSK,20.178,73.8491,2.24,7.1,2024
F02683,Bicholi,Indore,Madhya Pradesh,BRD-IND,22.45,75.8249,0.72,26.1,2024
F02684,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,1.5,23.9,2024
F02685,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,1.87,9.5,2024
F02686,Depalpur,Indore,Madhya Pradesh,BRD-IND,22.6682,76.0947,11.06,9.9,2024
F02687,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,1.82,7.6,2024
F02688,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,7.9,20.5,2024
F02689,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,3.2,23.9,2024
F02690,Sirsam,Nashik,Maharashtra,BRD-NSK,19.7978,73.9837,1.01,26.0,2024
