farmer_id,season,crop,estimated_yield_tons
F01874,2021-K,Soybean,7.225
F01875,2021-K,Soybean,3.135
F01876,2021-K,Soybean,2.505
F01878,2021-K,Soybean,1.702
F01880,2021-K,Soybean,4.971
F01881,2021-K,Soybean,2.034
F01882,2021-K,Soybean,2.262
F01885,2021-K,Soybean,6.204
F01886,2021-K,Soybean,6.741
F01889,2021-K,Soybean,4.53
F01890,2021-K,Soybean,3.267
F01891,2021-K,Soybean,2.375
F01892,2021-K,Soybean,2.608
F01893,2021-K,Soybean,1.53
F01896,2021-K,Soybean,2.342
F01898,2021-K,Soybean,1.1
F01899,2021-K,Soybean,7.356
F01900,2021-K,Soybean,1.244
F01901,2021-K,Soybean,1.927
F01902,2021-K,Soybean,2.586
F01903,2021-K,Soybean,1.862
F01904,2021-K,Soybean,0.937
F01905,2021-K,Soybean,2.578
F01907,2021-K,Soybean,2.672
F01908,2021-K,Soybean,2.811
F01909,2021-K,Soybean,8.058
F01910,2021-K,Soybean,1.537
F01911,2021-K,Soybean,2.645
F01912,2021-K,Soybean,6.332
F01913,2021-K,Soybean,1.719
F01914,2021-K,Soybean,1.356
F01915,2021-K,Soybean,2.692
F01916,2021-K,Soybean,4.487
F01917,2021-K,Soybean,0.838
F01918,2021-K,Soybean,1.202
F01920,2021-K,Soybean,1.996
F01921,2021-K,Soybean,1.949
F01922,2021-K,Soybean,3.09
F01924,2021-K,Soybean,2.803
F01925,2021-K,Soybean,3.451
F01926,2021-K,Soybean,2.625
F01927,2021-K,Soybean,1.724
F01928,2021-K,Soybean,4.305
F01929,2021-K,Soybean,1.613
F01930,2021-K,Soybean,5.671
F01931,2021-K,Soybean,1.872
F01932,2021-K,Soybean,2.462
F01933,2021-K,Soybean,1.322
F01934,2021-K,Soybean,2.259
F01935,2021-K,Soybean,4.456
F01937,2021-K,Soybean,2.304
F01939,2021-K,Soybean,2.889
F01940,2021-K,Soybean,1.504
F01942,2021-K,Soybean,1.832
F01945,2021-K,Soybean,0.923
F01948,2021-K,Soybean,2.417
F01949,2021-K,Soybean,2.068
F01950,2021-K,Soybean,1.839
F01951,2021-K,Soybean,4.055
F01952,2021-K,Soybean,2.312
F01953,2021-K,Soybean,1.49
F01954,2021-K,Soybean,1.619
F01957,2021-K,Soybean,1.153
F01958,2021-K,Soybean,1.146
F01959,2021-K,Soybean,1.866
F01960,2021-K,Soybean,0.71
F01962,2021-K,Soybean,2.357
F01963,2021-K,Soybean,2.478
F01964,2021-K,Soybean,1.143
F01966,2021-K,Soybean,5.2
F01969,2021-K,Soybean,1.878
F01970,2021-K,Soybean,1.611
F01971,2021-K,Soybean,2.566
F01972,2021-K,Soybean,1.3
F01973,2021-K,Soybean,2.88
F01974,2021-K,Soybean,1.467
F01975,2021-K,Soybean,1.989
F01976,2021-K,Soybean,2.418
F01978,2021-K,Soybean,3.695
F01979,2021-K,Soybean,1.303
F01982,2021-K,Soybean,2.476
F01983,2021-K,Soybean,2.703
F01986,2021-K,Soybean,2.803
F01987,2021-K,Soybean,6.15
F01988,2021-K,Soybean,5.467
F01989,2021-K,Soybean,1.517
F01990,2021-K,Soybean,4.161
F01991,2021-K,Soybean,1.977
F01993,2021-K,Soybean,2.482
F01994,2021-K,Soybean,2.754
F01997,2021-K,Soybean,0.729
F01998,2021-K,Soybean,4.422
F01999,2021-K,Soybean,1.45
F02002,2021-K,Soybean,1.237
F02008,2021-K,Soybean,1.261
F02012,2021-K,Soybean,2.184
F02013,2021-K,Soybean,1.784
F02016,2021-K,Soybean,2.175
F02017,2021-K,Soybean,1.755
F02019,2021-K,Soybean,5.222
F02020,2021-K,Soybean,5.06
F02021,2021-K,Soybean,3.047
F02022,2021-K,Soybean,3.374
F02024,2021-K,Soybean,2.046
F02026,2021-K,Soybean,1.892
F02027,2021-K,Soybean,1.0
F02028,2021-K,Soybean,5.224
F02029,2021-K,Soybean,1.851
F02030,2021-K,Soybean,1.293
F02031,2021-K,Soybean,2.01
F02033,2021-K,Soybean,2.167
F02035,2021-K,Soybean,3.636
F02036,2021-K,Soybean,3.333
F02038,2021-K,Soybean,4.534
F02041,2021-K,Soybean,1.155
F02042,2021-K,Soybean,1.367
F02043,2021-K,Soybean,1.423
F02044,2021-K,Soybean,3.944
F02046,2021-K,Soybean,2.528
F02049,2021-K,Soybean,2.253
F02050,2021-K,Soybean,2.346
F02051,2021-K,Soybean,1.713
F02052,2021-K,Soybean,2.46
F02053,2021-K,Soybean,1.232
F02054,2021-K,Soybean,6.665
F02055,2021-K,Soybean,2.249
F02057,2021-K,Soybean,1.849
F02058,2021-K,Soybean,0.956
F02060,2021-K,Soybean,6.529
F02061,2021-K,Soybean,2.771
F02063,2021-K,Groundnut,2.584
F02064,2021-K,Groundnut,5.107
F02064,2021-K,Soybean,4.227
F02065,2021-K,Groundnut,7.138
F02066,2021-K,Groundnut,1.728
F02067,2021-K,Groundnut,2.375
F02068,2021-K,Groundnut,2.107
F02069,2021-K,Groundnut,6.589
F02070,2021-K,Groundnut,3.539
F02072,2021-K,Groundnut,10.19
F02072,2021-K,Soybean,9.741
F02073,2021-K,Groundnut,2.35
F02074,2021-K,Groundnut,2.472
F02076,2021-K,Groundnut,3.362
F02076,2021-K,Soybean,2.769
F02077,2021-K,Groundnut,5.701
F02078,2021-K,Groundnut,1.537
F02078,2021-K,Soybean,1.058
F02079,2021-K,Groundnut,1.893
F02080,2021-K,Groundnut,1.509
F02081,2021-K,Groundnut,1.467
F02081,2021-K,Soybean,1.167
F02082,2021-K,Groundnut,3.214
F02083,2021-K,Groundnut,2.641
F02084,2021-K,Groundnut,7.59
F02084,2021-K,Soybean,6.138
F02085,2021-K,Groundnut,6.424
F02086,2021-K,Groundnut,0.928
F02086,2021-K,Soybean,0.738
F02087,2021-K,Groundnut,3.208
F02088,2021-K,Groundnut,2.935
F02090,2021-K,Groundnut,2.253
F02090,2021-K,Soybean,1.839
F02091,2021-K,Groundnut,3.663
F02092,2021-K,Groundnut,2.026
F02093,2021-K,Groundnut,1.563
F02094,2021-K,Groundnut,4.765
F02095,2021-K,Groundnut,8.709
F02096,2021-K,Groundnut,0.844
F02097,2021-K,Groundnut,4.057
F02097,2021-K,Soybean,3.116
F02100,2021-K,Groundnut,2.74
F02104,2021-K,Groundnut,0.82
F02105,2021-K,Groundnut,1.876
F02106,2021-K,Groundnut,2.812
F02107,2021-K,Groundnut,2.873
F02108,2021-K,Groundnut,4.929
F02110,2021-K,Groundnut,3.571
F02111,2021-K,Groundnut,5.382
F02114,2021-K,Groundnut,7.0
F02114,2021-K,Soybean,6.035
F02115,2021-K,Groundnut,2.032
F02115,2021-K,Soybean,1.571
F02117,2021-K,Groundnut,3.376
F02117,2021-K,Soybean,2.861
F02118,2021-K,Groundnut,3.814
F02118,2021-K,Soybean,3.113
F02121,2021-K,Groundnut,3.312
F02122,2021-K,Groundnut,1.545
F02123,2021-K,Groundnut,2.411
F02124,2021-K,Groundnut,2.606
F02124,2021-K,Soybean,2.305
F02125,2021-K,Groundnut,1.914
F02126,2021-K,Groundnut,3.298
F02126,2021-K,Soybean,2.759
F02128,2021-K,Groundnut,5.147
F02129,2021-K,Groundnut,4.36
F02132,2021-K,Groundnut,8.316
F02133,2021-K,Groundnut,2.048
F02134,2021-K,Groundnut,2.527
F02134,2021-K,Soybean,2.03
F02137,2021-K,Groundnut,3.248
F02138,2021-K,Groundnut,1.666
F02139,2021-K,Groundnut,5.634
F02140,2021-K,Groundnut,3.381
F02140,2021-K,Soybean,3.008
F02141,2021-K,Groundnut,2.652
F02141,2021-K,Soybean,2.473
F02144,2021-K,Groundnut,2.618
F02144,2021-K,Soybean,2.082
F02145,2021-K,Groundnut,5.957
F02146,2021-K,Groundnut,1.782
F02147,2021-K,Groundnut,3.676
F02149,2021-K,Groundnut,3.538
F02150,2021-K,Groundnut,4.126
F02150,2021-K,Soybean,3.281
F02151,2021-K,Groundnut,2.455
F02152,2021-K,Groundnut,3.669
F02153,2021-K,Groundnut,4.089
F02154,2021-K,Groundnut,3.754
F02156,2021-K,Groundnut,3.036
F02157,2021-K,Groundnut,4.364
F02158,2021-K,Groundnut,5.122
F02160,2021-K,Groundnut,2.609
F02160,2021-K,Soybean,2.13
F02161,2021-K,Groundnut,8.228
F02162,2021-K,Groundnut,1.368
F02162,2021-K,Soybean,1.071
F02163,2021-K,Groundnut,2.451
F02163,2021-K,Soybean,2.106
F02164,2021-K,Groundnut,3.856
F02165,2021-K,Groundnut,0.791
F02166,2021-K,Groundnut,2.136
F02168,2021-K,Groundnut,10.216
F02174,2021-K,Groundnut,1.465
F02175,2021-K,Groundnut,1.377
F02176,2021-K,Groundnut,1.957
F02177,2021-K,Groundnut,1.741
F02178,2021-K,Groundnut,4.339
F02179,2021-K,Groundnut,2.402
F02180,2021-K,Groundnut,1.835
F02181,2021-K,Groundnut,3.422
F02181,2021-K,Soybean,3.213
F02184,2021-K,Groundnut,5.482
F02184,2021-K,Soybean,4.125
F02185,2021-K,Groundnut,3.122
F02186,2021-K,Groundnut,1.511
F02187,2021-K,Groundnut,8.92
F02189,2021-K,Groundnut,3.62
F02191,2021-K,Groundnut,3.715
F02191,2021-K,Soybean,3.36
F02193,2021-K,Groundnut,3.619
F02195,2021-K,Groundnut,2.126
F02196,2021-K,Groundnut,5.23
F02199,2021-K,Groundnut,2.815
F02200,2021-K,Groundnut,7.204
F02201,2021-K,Groundnut,3.555
F02201,2021-K,Soybean,2.575
F02202,2021-K,Groundnut,6.446
F02203,2021-K,Groundnut,10.023
F02206,2021-K,Groundnut,1.714
F02207,2021-K,Groundnut,2.489
F02208,2021-K,Groundnut,1.397
F02209,2021-K,Groundnut,4.904
F02210,2021-K,Groundnut,2.709
F02211,2021-K,Groundnut,1.556
F02212,2021-K,Groundnut,3.264
F02214,2021-K,Groundnut,2.895
F02214,2021-K,Soybean,2.185
F02215,2021-K,Groundnut,2.862
F02215,2021-K,Soybean,2.558
F02216,2021-K,Groundnut,2.745
F02217,2021-K,Groundnut,5.293
F02218,2021-K,Groundnut,1.379
F02219,2021-K,Soybean,2.73
F02220,2021-K,Soybean,4.195
F02222,2021-K,Soybean,1.933
F02224,2021-K,Soybean,2.624
F02225,2021-K,Cotton,2.83
F02226,2021-K,Soybean,1.981
F02227,2021-K,Soybean,1.758
F02228,2021-K,Soybean,3.703
F02231,2021-K,Soybean,2.615
F02232,2021-K,Cotton,1.362
F02233,2021-K,Cotton,1.598
F02234,2021-K,Soybean,0.813
F02236,2021-K,Soybean,2.929
F02237,2021-K,Paddy,14.682
F02238,2021-K,Soybean,3.045
F02239,2021-K,Soybean,3.673
F02241,2021-K,Paddy,14.263
F02242,2021-K,Soybean,4.776
F02243,2021-K,Soybean,3.189
F02244,2021-K,Soybean,4.159
F02245,2021-K,Soybean,6.635
F02248,2021-K,Paddy,5.334
F02249,2021-K,Soybean,3.558
F02250,2021-K,Soybean,3.416
F02251,2021-K,Groundnut,2.807
F02252,2021-K,Soybean,2.696
F02254,2021-K,Groundnut,2.84
F02255,2021-K,Cotton,1.697
F02256,2021-K,Soybean,1.352
F02257,2021-K,Groundnut,3.859
F02258,2021-K,Cotton,1.268
F02259,2021-K,Soybean,4.123
F02260,2021-K,Paddy,2.492
F02261,2021-K,Soybean,4.41
F02262,2021-K,Soybean,2.441
F02263,2021-K,Cotton,1.662
F02264,2021-K,Soybean,1.217
F02265,2021-K,Groundnut,3.359
F02266,2021-K,Soybean,4.239
F02267,2021-K,Soybean,1.364
F02268,2021-K,Soybean,2.546
F02269,2021-K,Paddy,2.379
F02270,2021-K,Cotton,3.268
F02271,2021-K,Paddy,4.828
F02272,2021-K,Groundnut,4.806
F02273,2021-K,Soybean,1.773
F02274,2021-K,Soybean,0.81
F02275,2021-K,Soybean,1.561
F02276,2021-K,Soybean,2.224
F02277,2021-K,Cotton,0.651
F02278,2021-K,Soybean,2.982
F02279,2021-K,Cotton,1.869
F02280,2021-K,Soybean,1.77
F02281,2021-K,Soybean,3.708
F02282,2021-K,Soybean,1.009
F02283,2021-K,Soybean,3.001
F02285,2021-K,Soybean,1.347
F02286,2021-K,Cotton,1.394
F02287,2021-K,Paddy,4.398
F02288,2021-K,Soybean,3.499
F02289,2021-K,Soybean,1.547
F02290,2021-K,Soybean,2.807
F02291,2021-K,Cotton,3.679
F02292,2021-K,Soybean,4.642
F02293,2021-K,Soybean,2.546
F02294,2021-K,Paddy,10.308
F02295,2021-K,Paddy,5.324
F02296,2021-K,Cotton,1.836
F02297,2021-K,Soybean,3.63
F02298,2021-K,Soybean,3.908
F02299,2021-K,Soybean,2.094
F02300,2021-K,Soybean,0.84
F02301,2021-K,Soybean,1.595
F02302,2021-K,Soybean,2.094
F02303,2021-K,Paddy,4.132
F02304,2021-K,Soybean,4.566
F02305,2021-K,Soybean,2.925
F02306,2021-K,Paddy,2.437
F02307,2021-K,Soybean,2.982
F02308,2021-K,Groundnut,2.841
F02309,2021-K,Soybean,2.128
F02310,2021-K,Soybean,2.849
F02311,2021-K,Soybean,3.994
F02312,2021-K,Soybean,2.528
F02313,2021-K,Soybean,3.318
F02314,2021-K,Soybean,4.959
F02315,2021-K,Cotton,1.25
F02316,2021-K,Groundnut,2.428
F02317,2021-K,Paddy,10.369
F02318,2021-K,Soybean,2.063
F02319,2021-K,Soybean,3.001
F02320,2021-K,Soybean,2.256
F02321,2021-K,Groundnut,2.459
F02322,2021-K,Paddy,9.574
F02323,2021-K,Soybean,0.768
F02324,2021-K,Soybean,2.164
F02325,2021-K,Soybean,3.387
F02326,2021-K,Soybean,4.646
F02327,2021-K,Soybean,2.183
F02328,2021-K,Paddy,18.823
F02329,2021-K,Cotton,1.338
F02330,2021-K,Soybean,3.132
F02331,2021-K,Groundnut,2.46
F02332,2021-K,Groundnut,1.667
F02333,2021-K,Soybean,1.189
F02334,2021-K,Soybean,2.925
F02335,2021-K,Groundnut,2.603
F02336,2021-K,Soybean,1.851
F02337,2021-K,Soybean,3.809
F02338,2021-K,Soybean,3.355
F02339,2021-K,Soybean,3.045
F02340,2021-K,Soybean,6.118
F02341,2021-K,Soybean,0.988
F02342,2021-K,Soybean,1.593
F02343,2021-K,Soybean,1.566
F02344,2021-K,Soybean,2.021
F02345,2021-K,Soybean,1.146
F02346,2021-K,Soybean,1.194
F02347,2021-K,Cotton,1.104
F02348,2021-K,Soybean,2.955
F02349,2021-K,Soybean,7.198
F02350,2021-K,Groundnut,7.103
F02351,2021-K,Soybean,1.633
F02352,2021-K,Groundnut,2.565
F02353,2021-K,Soybean,1.434
F02354,2021-K,Soybean,3.26
F02355,2021-K,Soybean,2.584
F02356,2021-K,Groundnut,4.095
F02357,2021-K,Paddy,4.631
F02358,2021-K,Soybean,2.909
F02359,2021-K,Paddy,6.934
F02360,2021-K,Soybean,3.534
F02361,2021-K,Soybean,1.028
F02362,2021-K,Cotton,2.682
F02363,2021-K,Paddy,12.402
F02364,2021-K,Soybean,3.082
F02365,2021-K,Groundnut,1.379
F02366,2021-K,Soybean,6.977
F02367,2021-K,Cotton,1.423
F02368,2021-K,Cotton,3.139
F02369,2021-K,Soybean,2.267
F02370,2021-K,Soybean,1.109
F02371,2021-K,Paddy,5.143
F02372,2021-K,Cotton,3.299
F02373,2021-K,Soybean,8.801
F02374,2021-K,Soybean,2.422
F02375,2021-K,Soybean,1.305
F02376,2021-K,Soybean,2.776
F02377,2021-K,Soybean,1.961
F02378,2021-K,Soybean,1.862
F02379,2021-K,Soybean,2.638
F02380,2021-K,Soybean,1.387
F02381,2021-K,Soybean,1.546
F02382,2021-K,Cotton,2.181
F02383,2021-K,Groundnut,1.757
F02384,2021-K,Soybean,1.067
F02385,2021-K,Soybean,3.092
F02386,2021-K,Groundnut,2.814
F02387,2021-K,Soybean,1.349
F02388,2021-K,Paddy,5.832
F02389,2021-K,Soybean,1.057
F02390,2021-K,Soybean,0.889
F02391,2021-K,Soybean,3.733
F02392,2021-K,Paddy,7.397
F02393,2021-K,Cotton,2.321
F02394,2021-K,Soybean,3.832
F02395,2021-K,Soybean,4.12
F02396,2021-K,Paddy,2.083
F02397,2021-K,Cotton,0.841
F02398,2021-K,Groundnut,1.323
F02399,2021-K,Soybean,4.058
F02400,2021-K,Soybean,2.817
F02401,2021-K,Groundnut,1.742
F02402,2021-K,Soybean,2.908
F02403,2021-K,Groundnut,3.438
F02404,2021-K,Cotton,0.948
F02405,2021-K,Paddy,6.672
F02406,2021-K,Soybean,6.666
F02407,2021-K,Cotton,2.319
F02408,2021-K,Paddy,7.442
F02409,2021-K,Soybean,4.172
F02410,2021-K,Soybean,1.389
F02411,2021-K,Soybean,9.538
F02412,2021-K,Soybean,4.947
F02413,2021-K,Soybean,2.212
F01003,2021-R,Gram,1.04
F01004,2021-R,Gram,1.111
F01004,2021-R,Wheat,3.095
F01005,2021-R,Gram,3.932
F01008,2021-R,Gram,1.027
F01009,2021-R,Gram,1.105
F01011,2021-R,Gram,3.337
F01011,2021-R,Wheat,9.047
F01013,2021-R,Gram,1.93
F01015,2021-R,Gram,2.812
F01015,2021-R,Wheat,7.482
F01017,2021-R,Gram,2.476
F01017,2021-R,Wheat,6.769
F01019,2021-R,Gram,1.681
F01020,2021-R,Gram,0.504
F01020,2021-R,Wheat,1.451
F01021,2021-R,Gram,1.675
F01021,2021-R,Wheat,3.761
F01022,2021-R,Gram,1.153
F01023,2021-R,Gram,1.227
F01029,2021-R,Gram,1.527
F01030,2021-R,Gram,0.48
F01030,2021-R,Wheat,1.263
F01031,2021-R,Gram,2.294
F01032,2021-R,Gram,1.327
F01032,2021-R,Wheat,3.194
F01035,2021-R,Gram,0.726
F01035,2021-R,Wheat,1.906
F01036,2021-R,Gram,1.391
F01037,2021-R,Gram,0.979
F01037,2021-R,Wheat,2.824
F01038,2021-R,Gram,4.824
F01040,2021-R,Gram,2.257
F01042,2021-R,Gram,2.6
F01043,2021-R,Gram,3.433
F01044,2021-R,Gram,2.744
F01044,2021-R,Wheat,7.732
F01045,2021-R,Gram,1.943
F01046,2021-R,Gram,0.696
F01046,2021-R,Wheat,1.751
F01047,2021-R,Gram,0.946
F01047,2021-R,Wheat,2.495
F01048,2021-R,Gram,0.626
F01050,2021-R,Gram,3.646
F01051,2021-R,Gram,1.696
F01051,2021-R,Wheat,4.85
F01052,2021-R,Gram,2.2
F01053,2021-R,Gram,2.661
F01054,2021-R,Gram,3.595
F01054,2021-R,Wheat,9.682
F01055,2021-R,Gram,2.042
F01055,2021-R,Wheat,5.317
F01057,2021-R,Gram,1.949
F01058,2021-R,Gram,3.481
F01062,2021-R,Gram,2.895
F01062,2021-R,Wheat,7.325
F01063,2021-R,Gram,1.036
F01063,2021-R,Wheat,2.87
F01064,2021-R,Gram,3.299
F01066,2021-R,Gram,2.317
F01066,2021-R,Wheat,6.034
F01067,2021-R,Gram,1.151
F01070,2021-R,Gram,1.386
F01070,2021-R,Wheat,4.011
F01071,2021-R,Gram,1.178
F01074,2021-R,Gram,0.69
F01075,2021-R,Gram,4.351
F01076,2021-R,Gram,1.79
F01076,2021-R,Wheat,4.505
F01078,2021-R,Gram,1.035
F01079,2021-R,Gram,1.331
F01081,2021-R,Gram,1.946
F01081,2021-R,Wheat,5.168
F01082,2021-R,Gram,1.099
F01085,2021-R,Gram,2.386
F01087,2021-R,Gram,2.935
F01088,2021-R,Gram,0.782
F01088,2021-R,Wheat,1.726
F01089,2021-R,Gram,3.457
F01089,2021-R,Wheat,9.29
F01090,2021-R,Gram,1.028
F01091,2021-R,Gram,2.877
F01091,2021-R,Wheat,7.447
F01092,2021-R,Gram,1.77
F01093,2021-R,Gram,4.3
F01095,2021-R,Gram,0.805
F01095,2021-R,Wheat,2.418
F01098,2021-R,Gram,0.93
F01098,2021-R,Wheat,2.626
F01099,2021-R,Gram,2.343
F01099,2021-R,Wheat,6.275
F01100,2021-R,Gram,1.109
F01102,2021-R,Gram,1.809
F01104,2021-R,Gram,3.016
F01105,2021-R,Gram,2.441
F01107,2021-R,Gram,1.879
F01109,2021-R,Gram,1.476
F01110,2021-R,Gram,1.993
F01110,2021-R,Wheat,5.479
F01111,2021-R,Gram,1.556
F01112,2021-R,Gram,2.745
F01112,2021-R,Wheat,6.787
F01113,2021-R,Gram,1.77
F01114,2021-R,Gram,1.85
F01115,2021-R,Gram,2.242
F01115,2021-R,Wheat,6.562
F01116,2021-R,Gram,1.475
F01117,2021-R,Gram,1.556
F01120,2021-R,Gram,2.076
F01120,2021-R,Wheat,5.964
F01121,2021-R,Gram,0.722
F01122,2021-R,Gram,0.525
F01122,2021-R,Wheat,1.44
F01123,2021-R,Gram,1.422
F01125,2021-R,Gram,1.401
F01127,2021-R,Gram,4.697
F01131,2021-R,Gram,1.466
F01131,2021-R,Wheat,3.758
F01132,2021-R,Gram,2.446
F01133,2021-R,Gram,0.813
F01133,2021-R,Wheat,2.197
F01135,2021-R,Gram,1.323
F01138,2021-R,Gram,1.575
F01139,2021-R,Gram,1.058
F01139,2021-R,Wheat,2.946
F01140,2021-R,Gram,1.098
F01141,2021-R,Gram,1.66
F01141,2021-R,Wheat,5.412
F01142,2021-R,Gram,1.076
F01143,2021-R,Gram,1.37
F01143,2021-R,Wheat,4.051
F01146,2021-R,Gram,1.137
F01147,2021-R,Gram,2.46
F01147,2021-R,Wheat,6.517
F01149,2021-R,Gram,1.448
F01149,2021-R,Wheat,3.815
F01150,2021-R,Gram,2.785
F01151,2021-R,Gram,0.476
F01152,2021-R,Gram,2.918
F01153,2021-R,Gram,1.991
F01153,2021-R,Wheat,5.602
F01155,2021-R,Wheat,1.932
F01158,2021-R,Wheat,5.3
F01160,2021-R,Wheat,4.865
F01163,2021-R,Wheat,9.025
F01164,2021-R,Wheat,6.822
F01165,2021-R,Wheat,6.738
F01168,2021-R,Wheat,5.089
F01169,2021-R,Wheat,6.475
F01170,2021-R,Wheat,5.749
F01171,2021-R,Wheat,3.555
F01171,2021-R,Gram,1.145
F01175,2021-R,Wheat,11.754
F01175,2021-R,Gram,3.764
F01176,2021-R,Wheat,2.619
F01179,2021-R,Wheat,7.825
F01179,2021-R,Gram,2.702
F01180,2021-R,Wheat,2.676
F01180,2021-R,Gram,0.923
F01183,2021-R,Wheat,4.295
F01183,2021-R,Gram,1.594
F01191,2021-R,Wheat,4.029
F01193,2021-R,Wheat,10.171
F01193,2021-R,Gram,3.548
F01194,2021-R,Wheat,6.886
F01194,2021-R,Gram,2.551
F01197,2021-R,Wheat,2.595
F01199,2021-R,Wheat,7.478
F01200,2021-R,Wheat,4.373
F01202,2021-R,Wheat,8.174
F01203,2021-R,Wheat,4.106
F01204,2021-R,Wheat,8.068
F01206,2021-R,Wheat,2.56
F01207,2021-R,Wheat,5.335
F01211,2021-R,Wheat,5.765
F01211,2021-R,Gram,2.183
F01213,2021-R,Wheat,8.664
F01213,2021-R,Gram,3.186
F01215,2021-R,Wheat,6.286
F01216,2021-R,Wheat,3.927
F01218,2021-R,Wheat,3.841
F01218,2021-R,Gram,1.373
F01219,2021-R,Wheat,5.54
F01221,2021-R,Wheat,4.384
F01221,2021-R,Gram,1.617
F01223,2021-R,Wheat,13.274
F01223,2021-R,Gram,5.528
F01224,2021-R,Wheat,2.858
F01225,2021-R,Wheat,4.813
F01226,2021-R,Wheat,2.685
F01227,2021-R,Wheat,7.727
F01227,2021-R,Gram,3.304
F01228,2021-R,Wheat,2.42
F01235,2021-R,Wheat,4.66
F01236,2021-R,Wheat,5.692
F01236,2021-R,Gram,2.149
F01237,2021-R,Wheat,10.771
F01237,2021-R,Gram,3.75
F01238,2021-R,Wheat,2.0
F01239,2021-R,Wheat,6.046
F01241,2021-R,Wheat,5.018
F01245,2021-R,Wheat,6.607
F01246,2021-R,Wheat,8.192
F01246,2021-R,Gram,3.117
F01249,2021-R,Wheat,5.104
F01249,2021-R,Gram,1.613
F01251,2021-R,Wheat,4.222
F01262,2021-R,Wheat,6.79
F01263,2021-R,Wheat,3.994
F01263,2021-R,Gram,1.518
F01264,2021-R,Wheat,2.72
F01269,2021-R,Wheat,5.391
F01274,2021-R,Wheat,2.816
F01275,2021-R,Wheat,3.169
F01275,2021-R,Gram,1.166
F01276,2021-R,Wheat,3.113
F01276,2021-R,Gram,1.194
F01280,2021-R,Wheat,9.716
F01280,2021-R,Gram,3.448
F01282,2021-R,Wheat,8.955
F01283,2021-R,Wheat,2.306
F01283,2021-R,Gram,0.849
F01285,2021-R,Wheat,9.358
F01286,2021-R,Wheat,6.73
F01288,2021-R,Wheat,5.793
F01292,2021-R,Wheat,11.847
F01292,2021-R,Gram,4.221
F01293,2021-R,Wheat,6.313
F01295,2021-R,Wheat,2.421
F01295,2021-R,Gram,1.041
F01296,2021-R,Wheat,6.227
F01296,2021-R,Gram,2.317
F01297,2021-R,Wheat,3.126
F01299,2021-R,Wheat,8.254
F01301,2021-R,Wheat,2.65
F01302,2021-R,Wheat,3.449
F01303,2021-R,Wheat,4.722
F01307,2021-R,Wheat,3.159
F01308,2021-R,Wheat,6.246
F01309,2021-R,Wheat,3.748
F01310,2021-R,Wheat,2.874
F01311,2021-R,Wheat,3.519
F01312,2021-R,Wheat,5.904
F01313,2021-R,Wheat,2.123
F01316,2021-R,Wheat,5.141
F01317,2021-R,Wheat,7.772
F01319,2021-R,Wheat,5.997
F01320,2021-R,Wheat,6.41
F01321,2021-R,Wheat,2.487
F01322,2021-R,Wheat,6.755
F01324,2021-R,Wheat,11.13
F01329,2021-R,Wheat,3.308
F01330,2021-R,Wheat,2.76
F01331,2021-R,Wheat,8.521
F01333,2021-R,Wheat,4.702
F01337,2021-R,Wheat,6.492
F01338,2021-R,Wheat,6.363
F01339,2021-R,Wheat,7.938
F01340,2021-R,Wheat,9.97
F01342,2021-R,Wheat,5.13
F01347,2021-R,Wheat,4.84
F01348,2021-R,Wheat,6.831
F01350,2021-R,Wheat,2.121
F01351,2021-R,Wheat,3.124
F01352,2021-R,Wheat,6.094
F01353,2021-R,Wheat,4.661
F01354,2021-R,Wheat,9.201
F01355,2021-R,Wheat,7.771
F01356,2021-R,Wheat,8.277
F01360,2021-R,Wheat,2.839
F01362,2021-R,Wheat,7.586
F01364,2021-R,Wheat,6.212
F01365,2021-R,Wheat,4.032
F01366,2021-R,Wheat,14.656
F01369,2021-R,Wheat,2.0
F01370,2021-R,Wheat,7.768
F01374,2021-R,Wheat,6.455
F01376,2021-R,Wheat,3.662
F01377,2021-R,Wheat,3.052
F01378,2021-R,Wheat,7.429
F01379,2021-R,Wheat,3.024
F01380,2021-R,Wheat,2.478
F01382,2021-R,Wheat,4.45
F01384,2021-R,Wheat,6.205
F01385,2021-R,Wheat,2.351
F01386,2021-R,Wheat,5.133
F01390,2021-R,Wheat,3.295
F01391,2021-R,Wheat,3.76
F01392,2021-R,Wheat,10.089
F01393,2021-R,Wheat,5.406
F01394,2021-R,Wheat,9.069
F01395,2021-R,Wheat,1.606
F01396,2021-R,Wheat,7.151
F01398,2021-R,Wheat,4.676
F01400,2021-R,Wheat,9.112
F01401,2021-R,Wheat,4.33
F01403,2021-R,Wheat,3.672
F01404,2021-R,Wheat,4.983
F01405,2021-R,Wheat,2.872
F01408,2021-R,Wheat,6.245
F01409,2021-R,Wheat,11.432
F01412,2021-R,Wheat,7.739
F01414,2021-R,Wheat,6.565
F01417,2021-R,Wheat,6.356
F01419,2021-R,Wheat,3.955
F01420,2021-R,Wheat,8.325
F01424,2021-R,Wheat,8.381
F01425,2021-R,Wheat,3.309
F01428,2021-R,Wheat,3.385
F01430,2021-R,Wheat,6.75
F01431,2021-R,Wheat,5.2
F01432,2021-R,Wheat,3.177
F01433,2021-R,Wheat,3.392
F01441,2021-R,Wheat,5.187
F01447,2021-R,Wheat,11.669
F01448,2021-R,Wheat,7.524
F01450,2021-R,Wheat,5.028
