farmer_id,season,side_share,yield_factor,severe_drought,defected_after
F02452,2022-K,0.764,0.932,False,False
F02453,2022-K,0.533,1.005,False,False
F02454,2022-K,0.656,0.963,False,False
F02455,2022-K,0.332,0.99,False,True
F02456,2022-K,0.683,0.142,True,False
F02457,2022-K,0.535,0.924,False,False
F02458,2022-K,0.488,1.045,False,False
F02459,2022-K,0.585,0.99,False,False
F02460,2022-K,0.849,0.141,True,False
F02461,2022-K,0.674,0.994,False,False
F02462,2022-K,0.269,0.972,False,True
F02463,2022-K,0.367,0.944,False,True
F02464,2022-K,0.779,0.225,True,False
F02465,2022-K,0.763,0.926,False,False
F02466,2022-K,0.81,1.017,False,False
F02467,2022-K,0.252,0.965,False,True
F02468,2022-K,0.712,0.978,False,False
F02469,2022-K,0.541,1.058,False,False
F02470,2022-K,0.448,0.955,False,False
F02471,2022-K,0.73,0.308,True,False
F02472,2022-K,0.463,1.03,False,False
F02473,2022-K,0.464,0.961,False,False
F02474,2022-K,0.522,1.053,False,False
F02475,2022-K,0.759,1.023,False,False
F02476,2022-K,0.165,0.925,False,True
F02477,2022-K,0.203,1.015,False,True
F02478,2022-K,0.724,0.923,False,False
F02479,2022-K,0.503,0.93,False,False
F02480,2022-K,0.56,0.232,True,False
F02481,2022-K,0.589,1.054,False,False
F02482,2022-K,0.274,1.037,False,True
F02483,2022-K,0.494,1.013,False,False
F02484,2022-K,0.617,0.972,False,False
F02485,2022-K,0.685,1.025,False,False
F02486,2022-K,0.552,1.02,False,False
F02487,2022-K,0.465,1.009,False,False
F02488,2022-K,0.697,1.046,False,False
F02489,2022-K,0.591,1.019,False,False
F02490,2022-K,0.194,1.048,False,True
F02491,2022-K,0.605,0.969,False,False
F01001,2022-R,0.0,0.996,False,True
F01002,2022-R,0.0,1.014,False,True
F01003,2022-R,0.567,0.976,False,False
F01004,2022-R,0.0,0.942,False,True
F01005,2022-R,0.522,0.995,False,False
F01006,2022-R,0.0,0.963,False,True
F01007,2022-R,0.0,0.939,False,True
F01008,2022-R,0.777,0.958,False,False
F01009,2022-R,0.816,0.941,False,False
F01010,2022-R,0.0,0.986,False,True
F01011,2022-R,0.0,0.993,False,True
F01012,2022-R,0.0,1.009,False,True
F01013,2022-R,0.592,1.0,False,False
F01014,2022-R,0.0,1.0,False,True
F01015,2022-R,0.0,1.032,False,True
F01016,2022-R,0.0,0.994,False,True
F01017,2022-R,0.187,0.955,False,True
F01018,2022-R,0.0,0.942,False,True
F01020,2022-R,0.488,0.999,False,False
F01021,2022-R,0.795,1.013,False,False
F01022,2022-R,0.799,0.964,False,False
F01023,2022-R,0.826,1.002,False,False
F01024,2022-R,0.0,0.997,False,True
F01025,2022-R,0.0,0.961,False,True
F01027,2022-R,0.0,0.988,False,True
F01028,2022-R,0.0,0.966,False,True
F01029,2022-R,0.57,1.002,False,False
F01030,2022-R,0.559,0.943,False,False
F01031,2022-R,0.0,0.973,False,True
F01032,2022-R,0.777,0.984,False,False
F01033,2022-R,0.0,1.012,False,True
F01034,2022-R,0.0,1.015,False,True
F01035,2022-R,0.827,0.944,False,False
F01036,2022-R,0.825,1.005,False,False
F01037,2022-R,0.81,0.938,False,False
F01038,2022-R,0.0,0.974,False,True
F01039,2022-R,0.0,0.974,False,True
F01040,2022-R,0.0,0.949,False,True
F01041,2022-R,0.0,1.03,False,True
F01042,2022-R,0.0,0.98,False,True
F01043,2022-R,0.0,0.985,False,True
F01044,2022-R,0.799,0.952,False,False
F01045,2022-R,0.0,0.962,False,True
F01046,2022-R,0.0,0.968,False,True
F01047,2022-R,0.0,1.018,False,True
F01048,2022-R,0.816,0.93,False,False
F01049,2022-R,0.0,0.969,False,True
F01050,2022-R,0.775,1.026,False,False
F01051,2022-R,0.493,0.995,False,False
F01052,2022-R,0.0,1.017,False,True
F01053,2022-R,0.0,0.932,False,True
F01054,2022-R,0.0,1.022,False,True
F01055,2022-R,0.859,0.969,False,False
F01056,2022-R,0.0,0.949,False,True
F01057,2022-R,0.762,0.953,False,False
F01058,2022-R,0.0,1.014,False,True
F01059,2022-R,0.0,1.005,False,True
F01060,2022-R,0.0,0.933,False,True
F01061,2022-R,0.0,0.989,False,True
F01062,2022-R,0.0,0.997,False,True
F01063,2022-R,0.0,0.973,False,True
F01064,2022-R,0.774,0.932,False,False
F01066,2022-R,0.0,0.943,False,True
F01067,2022-R,0.0,0.973,False,True
F01068,2022-R,0.0,0.978,False,True
F01069,2022-R,0.0,1.023,False,True
F01070,2022-R,0.0,1.024,False,True
F01071,2022-R,0.575,0.973,False,False
F01072,2022-R,0.0,0.982,False,True
F01073,2022-R,0.0,0.974,False,True
F01074,2022-R,0.0,1.033,False,True
F01075,2022-R,0.284,1.015,False,True
F01076,2022-R,0.0,1.031,False,True
F01077,2022-R,0.0,1.034,False,True
F01078,2022-R,0.0,0.962,False,True
F01079,2022-R,0.559,0.959,False,False
F01080,2022-R,0.0,0.981,False,True
F01081,2022-R,0.867,0.954,False,False
F01082,2022-R,0.78,1.001,False,False
F01083,2022-R,0.0,1.011,False,True
F01084,2022-R,0.0,1.025,False,True
F01085,2022-R,0.0,1.012,False,True
F01086,2022-R,0.0,1.006,False,True
F01087,2022-R,0.486,1.016,False,True
F01088,2022-R,0.842,1.035,False,False
F01089,2022-R,0.0,0.99,False,True
F01090,2022-R,0.528,0.969,False,True
F01091,2022-R,0.0,0.974,False,True
F01092,2022-R,0.571,0.943,False,False
F01093,2022-R,0.279,1.029,False,True
F01094,2022-R,0.0,0.943,False,True
F01095,2022-R,0.0,0.946,False,True
F01096,2022-R,0.0,1.022,False,True
F01097,2022-R,0.0,1.022,False,True
F01098,2022-R,0.733,0.947,False,False
F01099,2022-R,0.0,1.022,False,True
F01100,2022-R,0.0,1.015,False,True
F01101,2022-R,0.0,1.031,False,True
F01102,2022-R,0.0,1.013,False,True
F01103,2022-R,0.0,1.01,False,True
F01104,2022-R,0.906,0.997,False,False
F01105,2022-R,0.906,1.032,False,False
F01106,2022-R,0.0,0.936,False,True
F01107,2022-R,0.885,0.996,False,False
F01108,2022-R,0.0,0.957,False,True
F01109,2022-R,0.0,1.01,False,True
F01110,2022-R,0.899,1.03,False,False
F01111,2022-R,0.887,1.038,False,False
F01112,2022-R,0.904,0.955,False,False
F01113,2022-R,0.0,1.015,False,True
F01114,2022-R,0.571,1.031,False,False
F01115,2022-R,0.0,0.977,False,True
F01116,2022-R,0.881,1.012,False,False
F01117,2022-R,0.546,0.939,False,False
F01118,2022-R,0.0,1.032,False,True
F01119,2022-R,0.0,1.025,False,True
F01120,2022-R,0.837,0.993,False,False
F01121,2022-R,0.547,0.952,False,False
F01122,2022-R,0.598,0.999,False,False
F01123,2022-R,0.0,0.948,False,True
F01124,2022-R,0.0,1.004,False,True
F01125,2022-R,0.0,0.943,False,True
F01126,2022-R,0.0,1.027,False,True
F01127,2022-R,0.0,1.004,False,True
F01128,2022-R,0.0,1.022,False,True
F01129,2022-R,0.0,0.988,False,True
F01130,2022-R,0.0,1.038,False,True
F01131,2022-R,0.779,0.941,False,False
F01132,2022-R,0.0,0.987,False,True
F01133,2022-R,0.51,0.957,False,False
F01134,2022-R,0.0,0.951,False,True
F01135,2022-R,0.0,0.981,False,True
F01136,2022-R,0.0,1.001,False,True
F01137,2022-R,0.0,0.981,False,True
F01138,2022-R,0.0,0.973,False,True
F01139,2022-R,0.843,0.94,False,False
F01140,2022-R,0.0,1.0,False,True
F01141,2022-R,0.836,0.954,False,False
F01142,2022-R,0.52,0.99,False,False
F01143,2022-R,0.0,0.963,False,True
F01144,2022-R,0.0,0.953,False,True
F01145,2022-R,0.0,0.967,False,True
F01146,2022-R,0.217,1.006,False,True
F01147,2022-R,0.801,0.984,False,False
F01149,2022-R,0.0,0.933,False,True
F01150,2022-R,0.0,0.985,False,True
F01151,2022-R,0.824,0.963,False,False
F01152,2022-R,0.784,0.972,False,False
F01153,2022-R,0.843,0.941,False,False
F01154,2022-R,0.0,1.035,False,True
F01155,2022-R,0.499,0.94,False,False
F01156,2022-R,0.0,1.035,False,True
F01157,2022-R,0.0,0.932,False,True
F01158,2022-R,0.559,0.945,False,False
F01159,2022-R,0.0,0.944,False,True
F01160,2022-R,0.764,0.992,False,False
F01161,2022-R,0.0,1.015,False,True
F01162,2022-R,0.0,0.942,False,True
F01163,2022-R,0.817,1.004,False,False
F01164,2022-R,0.797,0.962,False,False
F01165,2022-R,0.82,0.999,False,False
F01166,2022-R,0.0,0.96,False,True
F01167,2022-R,0.0,0.997,False,True
F01168,2022-R,0.0,0.931,False,True
F01169,2022-R,0.815,1.031,False,False
F01170,2022-R,0.808,0.968,False,False
F01171,2022-R,0.813,0.998,False,False
F01173,2022-R,0.0,1.027,False,True
F01174,2022-R,0.0,0.958,False,True
F01175,2022-R,0.0,1.037,False,True
F01176,2022-R,0.551,0.989,False,False
F01177,2022-R,0.0,0.948,False,True
F01178,2022-R,0.0,0.951,False,True
F01179,2022-R,0.834,0.939,False,False
F01180,2022-R,0.0,1.038,False,True
F01181,2022-R,0.0,0.969,False,True
F01182,2022-R,0.0,0.96,False,True
F01183,2022-R,0.0,1.005,False,True
F01184,2022-R,0.0,0.999,False,True
F01185,2022-R,0.0,0.983,False,True
F01186,2022-R,0.0,1.033,False,True
F01187,2022-R,0.0,0.984,False,True
F01188,2022-R,0.0,0.97,False,True
F01190,2022-R,0.0,0.934,False,True
F01191,2022-R,0.531,0.986,False,False
F01192,2022-R,0.0,0.966,False,True
F01193,2022-R,0.77,1.015,False,False
F01194,2022-R,0.0,0.961,False,True
F01196,2022-R,0.0,1.012,False,True
F01197,2022-R,0.0,0.953,False,True
F01198,2022-R,0.0,1.004,False,True
F01199,2022-R,0.598,0.954,False,False
F01200,2022-R,0.172,0.984,False,True
F01201,2022-R,0.0,1.017,False,True
F01202,2022-R,0.317,0.939,False,True
F01203,2022-R,0.873,0.945,False,False
F01204,2022-R,0.0,0.965,False,True
F01205,2022-R,0.0,0.96,False,True
F01206,2022-R,0.0,0.965,False,True
F01207,2022-R,0.859,1.036,False,False
F01208,2022-R,0.0,1.034,False,True
F01209,2022-R,0.0,0.985,False,True
F01210,2022-R,0.0,0.985,False,True
F01211,2022-R,0.352,0.951,False,True
F01212,2022-R,0.0,0.992,False,True
F01213,2022-R,0.0,1.015,False,True
F01214,2022-R,0.0,1.025,False,True
F01215,2022-R,0.0,0.993,False,True
F01216,2022-R,0.904,0.985,False,False
F01217,2022-R,0.0,0.973,False,True
F01218,2022-R,0.0,1.021,False,True
F01219,2022-R,0.56,1.003,False,False
F01220,2022-R,0.0,1.028,False,True
F01221,2022-R,0.0,1.015,False,True
F01222,2022-R,0.0,0.987,False,True
F01223,2022-R,0.928,0.946,False,False
F01224,2022-R,0.0,0.971,False,True
F01225,2022-R,0.534,0.962,False,True
F01226,2022-R,0.929,0.93,False,False
F01227,2022-R,0.539,1.03,False,False
F01228,2022-R,0.479,1.037,False,False
F01229,2022-R,0.0,1.016,False,True
F01230,2022-R,0.0,0.937,False,True
F01231,2022-R,0.0,1.029,False,True
F01232,2022-R,0.0,0.989,False,True
F01233,2022-R,0.0,1.034,False,True
F01234,2022-R,0.0,1.011,False,True
F01235,2022-R,0.488,0.932,False,False
F01236,2022-R,0.853,1.019,False,False
F01237,2022-R,0.0,0.97,False,True
F01238,2022-R,0.85,0.967,False,False
F01239,2022-R,0.0,0.983,False,True
F01240,2022-R,0.0,0.981,False,True
F01242,2022-R,0.0,0.955,False,True
F01243,2022-R,0.0,0.942,False,True
F01244,2022-R,0.0,0.957,False,True
F01245,2022-R,0.0,0.968,False,True
F01246,2022-R,0.0,0.965,False,True
F01247,2022-R,0.0,0.94,False,True
F01249,2022-R,0.856,0.944,False,False
F01250,2022-R,0.0,1.023,False,True
F01251,2022-R,0.0,0.933,False,True
F01252,2022-R,0.0,0.979,False,True
F01253,2022-R,0.0,0.973,False,True
F01255,2022-R,0.0,0.994,False,True
F01256,2022-R,0.0,0.959,False,True
F01257,2022-R,0.0,0.98,False,True
F01258,2022-R,0.0,0.97,False,True
F01259,2022-R,0.0,0.941,False,True
F01260,2022-R,0.0,0.943,False,True
F01261,2022-R,0.0,1.015,False,True
F01262,2022-R,0.0,0.944,False,True
F01263,2022-R,0.785,1.028,False,False
F01264,2022-R,0.782,0.963,False,False
F01265,2022-R,0.0,1.0,False,True
F01266,2022-R,0.0,0.938,False,True
F01267,2022-R,0.0,0.991,False,True
F01268,2022-R,0.0,0.989,False,True
F01269,2022-R,0.0,0.953,False,True
F01270,2022-R,0.0,0.948,False,True
F01271,2022-R,0.0,1.022,False,True
F01272,2022-R,0.0,0.931,False,True
F01273,2022-R,0.0,0.936,False,True
F01274,2022-R,0.742,0.973,False,False
F01275,2022-R,0.533,0.953,False,False
F01276,2022-R,0.327,1.026,False,True
F01277,2022-R,0.0,1.036,False,True
F01278,2022-R,0.0,0.978,False,True
F01279,2022-R,0.0,1.016,False,True
F01280,2022-R,0.772,0.976,False,False
F01281,2022-R,0.0,0.936,False,True
F01282,2022-R,0.0,1.001,False,True
F01283,2022-R,0.5,0.944,False,False
F01284,2022-R,0.0,1.04,False,True
F01285,2022-R,0.521,0.994,False,False
F01286,2022-R,0.0,0.979,False,True
F01287,2022-R,0.0,0.995,False,True
F01288,2022-R,0.869,1.015,False,False
F01289,2022-R,0.0,1.021,False,True
F01290,2022-R,0.0,0.982,False,True
F01291,2022-R,0.0,1.035,False,True
F01292,2022-R,0.867,1.034,False,False
F01293,2022-R,0.481,1.029,False,False
F01295,2022-R,0.0,0.949,False,True
F01296,2022-R,0.792,1.007,False,False
F01297,2022-R,0.594,0.946,False,False
F01298,2022-R,0.0,0.956,False,True
F01299,2022-R,0.0,1.013,False,True
F01300,2022-R,0.0,0.971,False,True
F01301,2022-R,0.897,0.978,False,False
F01302,2022-R,0.0,0.976,False,True
F01303,2022-R,0.0,1.002,False,True
F01304,2022-R,0.0,0.969,False,True
F01306,2022-R,0.0,0.997,False,True
F01307,2022-R,0.898,0.971,False,False
F01308,2022-R,0.899,0.947,False,False
F01309,2022-R,0.0,1.023,False,True
F01310,2022-R,0.0,1.008,False,True
F01311,2022-R,0.564,0.985,False,False
F01312,2022-R,0.887,0.997,False,False
F01313,2022-R,0.0,0.957,False,True
F01314,2022-R,0.0,1.026,False,True
F01315,2022-R,0.0,0.953,False,True
F01316,2022-R,0.0,0.987,False,True
F01317,2022-R,0.712,1.009,False,False
F01318,2022-R,0.0,1.004,False,True
F01319,2022-R,0.883,0.948,False,False
F01320,2022-R,0.489,1.007,False,False
F01321,2022-R,0.0,0.971,False,True
F01322,2022-R,0.0,1.037,False,True
F01323,2022-R,0.0,0.945,False,True
F01324,2022-R,0.0,0.954,False,True
F01326,2022-R,0.0,0.935,False,True
F01329,2022-R,0.914,0.957,False,False
F01330,2022-R,0.0,0.981,False,True
F01331,2022-R,0.911,0.931,False,False
F01332,2022-R,0.0,0.946,False,True
F01333,2022-R,0.0,0.993,False,True
F01334,2022-R,0.0,1.039,False,True
F01336,2022-R,0.0,0.941,False,True
F01337,2022-R,0.0,0.954,False,True
F01338,2022-R,0.0,1.035,False,True
F01339,2022-R,0.0,0.931,False,True
F01340,2022-R,0.591,0.99,False,False
F01341,2022-R,0.0,0.947,False,True
F01342,2022-R,0.0,0.957,False,True
F01344,2022-R,0.0,0.971,False,True
F01347,2022-R,0.588,1.018,False,False
F01348,2022-R,0.506,0.951,False,False
F01349,2022-R,0.0,1.016,False,True
F01350,2022-R,0.849,0.947,False,False
F01351,2022-R,0.0,1.032,False,True
F01352,2022-R,0.907,0.978,False,False
F01353,2022-R,0.0,0.971,False,True
F01354,2022-R,0.0,1.013,False,True
F01355,2022-R,0.0,1.005,False,True
F01356,2022-R,0.0,0.957,False,True
F01357,2022-R,0.0,0.972,False,True
F01358,2022-R,0.0,0.996,False,True
F01359,2022-R,0.0,1.027,False,True
F01360,2022-R,0.868,1.014,False,False
F01361,2022-R,0.0,1.029,False,True
F01362,2022-R,0.899,0.942,False,False
F01363,2022-R,0.0,0.971,False,True
F01364,2022-R,0.916,0.956,False,False
F01365,2022-R,0.0,1.028,False,True
F01366,2022-R,0.453,0.961,False,False
F01367,2022-R,0.0,0.969,False,True
F01368,2022-R,0.0,0.99,False,True
F01369,2022-R,0.901,0.947,False,False
F01370,2022-R,0.899,0.971,False,False
F01371,2022-R,0.0,0.948,False,True
F01372,2022-R,0.0,0.942,False,True
F01373,2022-R,0.0,0.961,False,True
F01374,2022-R,0.0,1.034,False,True
F01375,2022-R,0.0,1.033,False,True
F01376,2022-R,0.568,0.961,False,False
F01377,2022-R,0.0,0.951,False,True
F01378,2022-R,0.915,0.98,False,False
F01379,2022-R,0.921,0.941,False,False
F01380,2022-R,0.782,1.018,False,False
F01381,2022-R,0.0,0.933,False,True
F01382,2022-R,0.927,1.012,False,False
F01383,2022-R,0.0,1.005,False,True
F01384,2022-R,0.343,1.037,False,True
F01385,2022-R,0.515,0.994,False,False
F01386,2022-R,0.896,1.005,False,False
F01387,2022-R,0.0,1.008,False,True
F01388,2022-R,0.0,1.006,False,True
F01389,2022-R,0.0,0.944,False,True
F01390,2022-R,0.201,1.038,False,True
F01391,2022-R,0.903,1.035,False,False
F01392,2022-R,0.0,1.026,False,True
F01393,2022-R,0.502,0.932,False,False
F01394,2022-R,0.741,0.979,False,False
F01395,2022-R,0.929,0.935,False,False
F01396,2022-R,0.922,0.964,False,False
F01397,2022-R,0.0,1.002,False,True
F01398,2022-R,0.887,1.014,False,False
F01400,2022-R,0.311,0.978,False,True
F01401,2022-R,0.905,0.933,False,False
F01402,2022-R,0.0,0.937,False,True
F01403,2022-R,0.0,0.988,False,True
F01404,2022-R,0.286,0.962,False,True
F01405,2022-R,0.0,0.953,False,True
F01406,2022-R,0.0,0.972,False,True
F01407,2022-R,0.0,0.984,False,True
F01408,2022-R,0.223,1.002,False,True
F01409,2022-R,0.572,0.932,False,False
F01410,2022-R,0.0,0.975,False,True
F01411,2022-R,0.0,1.009,False,True
F01412,2022-R,0.839,1.009,False,False
F01413,2022-R,0.0,0.963,False,True
F01414,2022-R,0.534,1.006,False,False
F01415,2022-R,0.0,0.936,False,True
F01416,2022-R,0.0,0.953,False,True
F01417,2022-R,0.596,0.965,False,False
F01418,2022-R,0.0,0.939,False,True
F01419,2022-R,0.762,0.966,False,False
F01420,2022-R,0.582,0.941,False,False
F01421,2022-R,0.0,1.009,False,True
F01422,2022-R,0.0,0.994,False,True
F01423,2022-R,0.0,0.952,False,True
F01425,2022-R,0.0,0.936,False,True
F01426,2022-R,0.0,0.961,False,True
F01427,2022-R,0.0,1.008,False,True
F01428,2022-R,0.843,0.997,False,False
F01429,2022-R,0.0,1.014,False,True
F01430,2022-R,0.782,0.98,False,False
F01431,2022-R,0.0,1.032,False,True
F01432,2022-R,0.746,1.037,False,False
F01433,2022-R,0.53,0.931,False,False
F01434,2022-R,0.0,0.951,False,True
F01435,2022-R,0.0,0.94,False,True
F01436,2022-R,0.0,0.956,False,True
F01437,2022-R,0.0,0.981,False,True
F01438,2022-R,0.0,0.992,False,True
F01439,2022-R,0.0,1.033,False,True
F01440,2022-R,0.0,0.934,False,True
F01441,2022-R,0.786,0.938,False,False
F01442,2022-R,0.0,0.938,False,True
F01443,2022-R,0.0,1.031,False,True
F01444,2022-R,0.0,1.03,False,True
F01445,2022-R,0.0,1.036,False,True
F01446,2022-R,0.0,0.947,False,True
F01447,2022-R,0.0,0.991,False,True
F01448,2022-R,0.589,0.986,False,False
F01449,2022-R,0.0,0.947,False,True
F01450,2022-R,0.793,0.941,False,False
F01452,2022-R,0.0,0.979,False,True
F01453,2022-R,0.78,1.008,False,False
F01454,2022-R,0.0,0.963,False,True
F01455,2022-R,0.0,1.035,False,True
F01456,2022-R,0.0,0.991,False,True
F01457,2022-R,0.784,1.004,False,False
F01458,2022-R,0.0,1.035,False,True
F01459,2022-R,0.0,0.943,False,True
F01460,2022-R,0.0,1.018,False,True
F01461,2022-R,0.0,0.991,False,True
F01462,2022-R,0.0,1.037,False,True
F01463,2022-R,0.0,1.025,False,True
F01464,2022-R,0.571,0.985,False,False
F01465,2022-R,0.0,1.023,False,True
F01466,2022-R,0.0,0.961,False,True
F01467,2022-R,0.0,0.998,False,True
F01468,2022-R,0.0,0.986,False,True
F01469,2022-R,0.0,1.016,False,True
F01470,2022-R,0.0,0.935,False,True
F01471,2022-R,0.0,1.013,False,True
F01472,2022-R,0.0,0.965,False,True
F01473,2022-R,0.0,0.949,False,True
F01474,2022-R,0.0,1.012,False,True
F01475,2022-R,0.0,0.969,False,True
F01476,2022-R,0.763,1.003,False,False
F01477,2022-R,0.0,1.025,False,True
F01478,2022-R,0.0,1.009,False,True
F01480,2022-R,0.0,0.937,False,True
F01481,2022-R,0.758,0.932,False,False
F01482,2022-R,0.0,1.02,False,True
F01483,2022-R,0.0,1.036,False,True
F01484,2022-R,0.0,1.02,False,True
F01485,2022-R,0.0,0.993,False,True
F01486,2022-R,0.0,0.952,False,True
F01487,2022-R,0.0,0.938,False,True
F01488,2022-R,0.0,1.01,False,True
F01489,2022-R,0.593,1.02,False,False
F01490,2022-R,0.828,1.014,False,False
F01491,2022-R,0.0,0.996,False,True
F01492,2022-R,0.816,0.932,False,False
F01493,2022-R,0.0,0.995,False,True
F01494,2022-R,0.0,0.942,False,True
F01495,2022-R,0.742,0.977,False,False
F01496,2022-R,0.0,1.038,False,True
F01498,2022-R,0.0,0.939,False,True
F01499,2022-R,0.641,1.028,False,False
F01501,2022-R,0.461,0.965,False,False
F01502,2022-R,0.598,1.037,False,False
F01503,2022-R,0.0,0.946,False,True
F01504,2022-R,0.0,0.958,False,True
F01505,2022-R,0.468,0.993,False,False
F01506,2022-R,0.0,1.029,False,True
F01507,2022-R,0.0,0.96,False,True
F01508,2022-R,0.0,1.032,False,True
F01510,2022-R,0.572,1.0,False,False
F01511,2022-R,0.765,1.02,False,False
F01512,2022-R,0.0,0.947,False,True
F01513,2022-R,0.786,0.956,False,False
F01514,2022-R,0.503,0.973,False,False
F01515,2022-R,0.0,0.974,False,True
F01516,2022-R,0.0,0.933,False,True
F01517,2022-R,0.0,0.992,False,True
F01518,2022-R,0.595,1.012,False,False
F01519,2022-R,0.0,0.934,False,True
F01520,2022-R,0.0,0.931,False,True
F01521,2022-R,0.0,1.015,False,True
F01523,2022-R,0.0,0.988,False,True
F01524,2022-R,0.0,0.985,False,True
F01525,2022-R,0.0,0.943,False,True
F01526,2022-R,0.476,1.002,False,False
F01527,2022-R,0.203,0.955,False,True
F01528,2022-R,0.489,1.032,False,False
F01529,2022-R,0.0,1.039,False,True
F01530,2022-R,0.559,1.014,False,False
F01531,2022-R,0.0,0.939,False,True
F01532,2022-R,0.0,0.968,False,True
F01533,2022-R,0.0,1.028,False,True
F01534,2022-R,0.0,0.965,False,True
F01535,2022-R,0.49,0.936,False,False
F01536,2022-R,0.0,1.023,False,True
F01538,2022-R,0.789,0.966,False,False
F01539,2022-R,0.0,1.019,False,True
F01540,2022-R,0.0,1.039,False,True
F01541,2022-R,0.0,0.985,False,True
F01542,2022-R,0.539,1.03,False,False
F01543,2022-R,0.0,0.931,False,True
F01544,2022-R,0.892,1.03,False,False
F01545,2022-R,0.871,0.991,False,False
F01546,2022-R,0.798,0.941,False,False
F01547,2022-R,0.0,1.034,False,True
F01548,2022-R,0.922,0.975,False,False
F01549,2022-R,0.0,0.947,False,True
F01550,2022-R,0.732,0.962,False,False
F01551,2022-R,0.0,0.97,False,True
F01553,2022-R,0.744,0.98,False,False
F01554,2022-R,0.0,0.994,False,True
F01555,2022-R,0.0,0.995,False,True
F01556,2022-R,0.462,0.942,False,False
F01557,2022-R,0.0,0.969,False,True
F01558,2022-R,0.0,0.962,False,True
F01559,2022-R,0.0,1.03,False,True
F01560,2022-R,0.815,0.95,False,False
F01561,2022-R,0.77,1.006,False,False
F01562,2022-R,0.0,0.993,False,True
F01563,2022-R,0.732,0.953,False,False
F01564,2022-R,0.926,0.985,False,False
F01565,2022-R,0.0,0.956,False,True
F01566,2022-R,0.0,1.036,False,True
F01568,2022-R,0.927,1.033,False,False
F01569,2022-R,0.917,1.025,False,False
F01570,2022-R,0.0,0.961,False,True
F01571,2022-R,0.0,1.038,False,True
F01572,2022-R,0.0,1.039,False,True
F01573,2022-R,0.0,0.983,False,True
F01574,2022-R,0.0,0.961,False,True
F01575,2022-R,0.574,0.944,False,False
F01576,2022-R,0.829,0.959,False,False
